# Edges: fromIndex, toIndex, edgeCost
5,99,77
6,10,84
6,11,39
6,13,25
6,17,56
6,18,56
6,21,77
6,24,30
6,25,9
6,29,30
6,31,27
6,32,45
6,35,23
6,40,27
6,43,34
6,44,25
6,46,73
6,47,15
6,48,11
6,49,43
6,50,52
6,53,55
6,55,52
6,57,18
6,58,45
6,59,38
6,66,46
6,72,5
6,74,22
6,76,60
6,79,36
6,83,24
6,87,67
6,90,39
6,91,75
6,93,72
6,94,62
7,8,118
7,9,6
7,13,63
7,15,64
7,17,76
7,22,91
7,23,98
7,25,36
7,28,88
7,29,58
7,30,17
7,32,83
7,33,77
7,38,64
7,39,79
7,40,15
7,45,92
7,48,31
7,53,89
7,56,79
7,57,51
7,59,36
7,60,112
7,61,74
7,62,70
7,63,26
7,64,100
7,67,77
7,72,36
7,73,13
7,85,57
7,87,79
7,89,54
7,90,33
7,91,90
7,94,101
7,96,75
7,98,94
8,9,125
8,11,48
8,12,44
8,14,18
8,15,55
8,17,62
8,18,25
8,22,59
8,24,65
8,25,82
8,29,62
8,30,111
8,33,49
8,37,23
8,40,103
8,41,87
8,46,95
8,47,79
8,49,116
8,50,36
8,57,67
8,59,93
8,60,25
8,63,107
8,65,98
8,67,40
8,73,105
8,74,95
8,76,86
8,78,64
8,80,39
8,81,43
8,82,88
8,87,76
8,89,84
8,94,18
8,95,65
8,96,76
9,11,87
9,12,85
9,16,92
9,22,96
9,25,43
9,30,21
9,31,75
9,37,106
9,41,86
9,42,54
9,50,100
9,52,91
9,56,84
9,60,119
9,67,84
9,69,69
9,70,110
9,74,48
9,81,91
9,84,117
9,85,62
9,89,58
9,90,38
9,95,87
9,96,80
10,11,93
10,12,53
10,18,68
10,19,97
10,25,77
10,27,49
10,28,40
10,31,84
10,32,72
10,33,89
10,36,120
10,38,111
10,39,85
10,40,83
10,45,68
10,47,70
10,51,28
10,53,130
10,56,121
10,59,57
10,60,62
10,63,68
10,64,94
10,65,73
10,66,68
10,68,79
10,70,70
10,73,84
10,74,106
10,76,27
10,79,50
10,81,92
10,83,60
10,86,60
10,87,16
10,88,9
10,91,14
10,93,31
10,95,24
10,99,40
11,15,36
11,17,62
11,18,34
11,20,76
11,23,31
11,27,47
11,30,79
11,31,12
11,35,49
11,37,44
11,40,66
11,43,64
11,46,91
11,47,46
11,56,34
11,57,36
11,61,31
11,69,33
11,75,52
11,78,75
11,80,29
11,81,5
11,82,43
11,83,49
11,85,33
11,86,33
11,88,84
11,90,71
11,92,48
11,94,30
11,96,74
11,98,53
12,13,56
12,14,32
12,18,19
12,19,66
12,21,53
12,22,60
12,23,27
12,24,51
12,26,50
12,34,48
12,35,34
12,36,70
12,38,65
12,44,22
12,48,55
12,53,79
12,54,50
12,57,29
12,58,10
12,59,48
12,62,29
12,67,19
12,68,37
12,69,65
12,72,49
12,75,11
12,77,58
12,83,34
12,84,32
12,85,60
12,88,44
12,89,61
12,91,39
12,94,32
12,96,36
12,99,34
13,17,73
13,22,28
13,24,9
13,30,67
13,37,67
13,39,31
13,40,52
13,41,95
13,43,60
13,44,35
13,48,33
13,49,67
13,52,87
13,54,57
13,59,63
13,61,46
13,62,74
13,63,70
13,64,47
13,71,65
13,74,23
13,75,68
13,77,73
13,78,90
13,87,87
13,91,92
13,92,66
13,95,80
13,98,73
14,16,41
14,17,46
14,24,68
14,25,75
14,28,30
14,29,52
14,32,31
14,33,52
14,34,57
14,35,67
14,37,10
14,40,95
14,44,50
14,45,20
14,46,78
14,51,71
14,54,83
14,55,68
14,56,87
14,58,29
14,65,89
14,67,37
14,68,13
14,69,85
14,73,97
14,75,33
14,76,70
14,79,69
14,85,82
14,88,60
14,91,53
14,94,23
14,98,20
14,99,65
15,16,32
15,17,27
15,18,29
15,19,52
15,21,55
15,22,55
15,23,35
15,31,25
15,32,22
15,33,32
15,35,21
15,40,49
15,41,52
15,43,35
15,47,25
15,51,43
15,53,71
15,54,38
15,56,63
15,57,14
15,60,48
15,61,10
15,62,30
15,63,52
15,69,54
15,70,39
15,71,20
15,76,42
15,77,48
15,79,28
15,83,21
15,84,46
15,85,48
15,89,49
15,90,42
15,97,39
16,17,55
16,18,23
16,29,38
16,31,17
16,33,11
16,36,43
16,37,33
16,39,6
16,42,44
16,43,65
16,45,23
16,46,86
16,47,48
16,49,85
16,52,67
16,53,50
16,54,66
16,62,60
16,63,81
16,66,83
16,74,57
16,78,67
16,80,21
16,81,6
16,82,51
16,83,50
16,84,44
16,85,43
16,87,71
16,91,72
16,93,59
16,95,61
16,97,56
16,99,61
17,20,51
17,21,30
17,22,81
17,24,70
17,31,53
17,33,58
17,37,39
17,40,63
17,42,68
17,45,40
17,48,62
17,49,69
17,51,24
17,52,13
17,54,46
17,55,23
17,56,91
17,57,38
17,58,33
17,59,41
17,60,44
17,62,8
17,68,55
17,71,10
17,72,56
17,73,65
17,76,23
17,78,18
17,80,34
17,82,67
17,83,35
17,84,44
17,88,22
17,89,75
17,90,45
17,92,20
17,94,54
17,95,6
17,99,21
18,20,78
18,23,8
18,25,57
18,26,68
18,28,28
18,29,36
18,30,85
18,40,78
18,42,61
18,44,31
18,45,0
18,47,54
18,48,67
18,49,90
18,52,50
18,54,68
18,57,42
18,60,25
18,61,19
18,64,26
18,65,73
18,67,17
18,69,65
18,72,60
18,73,80
18,77,77
18,78,48
18,82,66
18,85,63
18,89,65
18,90,72
18,94,13
18,98,21
19,23,80
19,25,22
19,27,53
19,29,48
19,30,36
19,32,65
19,34,61
19,36,52
19,40,20
19,41,86
19,43,41
19,48,11
19,49,33
19,50,71
19,54,34
19,57,37
19,62,69
19,63,42
19,67,59
19,68,93
19,69,37
19,71,62
19,72,17
19,74,16
19,80,64
19,83,38
19,84,97
19,85,29
19,87,81
19,90,42
19,92,75
19,93,89
19,95,79
19,96,76
20,21,53
20,22,91
20,25,33
20,27,40
20,28,65
20,29,41
20,33,72
20,35,28
20,36,87
20,38,72
20,39,72
20,42,55
20,47,30
20,54,11
20,57,40
20,58,65
20,59,10
20,62,44
20,68,96
20,69,73
20,72,37
20,74,57
20,75,60
20,76,37
20,77,6
20,80,64
20,81,79
20,83,27
20,88,59
20,92,65
20,93,69
20,97,33
20,98,73
21,25,69
21,31,81
21,32,72
21,37,67
21,42,91
21,44,65
21,50,94
21,53,126
21,55,25
21,56,117
21,57,61
21,59,46
21,60,69
21,63,56
21,67,71
21,73,74
21,77,46
21,80,64
21,87,14
21,88,14
21,89,98
21,91,20
21,93,37
21,94,84
21,96,16
22,24,20
22,29,59
22,32,42
22,33,23
22,34,12
22,35,65
22,38,31
22,40,78
22,41,107
22,43,81
22,45,51
22,46,110
22,49,94
22,56,23
22,60,75
22,63,94
22,65,80
22,66,96
22,69,30
22,73,80
22,74,51
22,75,72
22,81,21
22,82,51
22,83,66
22,84,71
22,87,97
22,89,39
22,93,87
22,94,44
22,95,88
22,96,94
23,24,48
23,26,76
23,27,44
23,28,36
23,30,91
23,31,34
23,35,57
23,37,15
23,38,65
23,40,82
23,42,62
23,44,35
23,51,72
23,52,58
23,55,67
23,57,47
23,59,74
23,61,25
23,62,56
23,63,88
23,66,90
23,68,13
23,71,49
23,72,64
23,73,85
23,76,71
23,77,84
23,78,56
23,82,68
23,84,24
23,88,68
23,89,65
23,90,78
23,93,46
23,94,5
23,95,53
23,96,63
23,99,62
24,27,52
24,29,45
24,31,17
24,34,17
24,35,47
24,40,58
24,46,95
24,47,42
24,48,39
24,49,73
24,50,30
24,53,28
24,55,75
24,56,20
24,59,66
24,62,72
24,65,60
24,69,16
24,72,36
24,73,60
24,75,63
24,77,76
24,79,61
24,80,42
24,81,22
24,83,49
24,86,46
24,91,89
24,92,60
24,93,80
24,95,77
24,96,81
24,97,42
24,98,66
24,99,67
25,28,58
25,31,33
25,32,47
25,35,15
25,36,54
25,38,40
25,41,67
25,44,26
25,45,57
25,48,11
25,49,36
25,51,52
25,54,21
25,56,54
25,57,16
25,58,46
25,63,35
25,67,41
25,70,67
25,71,40
25,77,38
25,79,28
25,82,18
25,85,32
25,86,46
25,88,69
25,92,53
25,94,64
25,98,62
25,99,37
26,29,51
26,30,66
26,33,85
26,34,97
26,38,105
26,39,82
26,40,73
26,51,18
26,55,25
26,60,65
26,63,57
26,64,93
26,70,71
26,71,33
26,76,17
26,77,48
26,79,41
26,81,89
26,82,87
26,87,12
26,88,10
26,89,98
26,90,50
26,92,47
27,34,55
27,39,41
27,44,20
27,46,43
27,47,25
27,48,42
27,53,81
27,56,72
27,60,51
27,62,20
27,63,45
27,65,39
27,67,29
27,68,55
27,71,10
27,73,48
27,75,21
27,77,40
27,78,38
27,79,19
27,82,47
27,85,56
27,87,32
27,89,56
27,94,49
27,95,26
27,99,18
28,29,32
28,30,76
28,32,33
28,34,64
28,35,46
28,37,24
28,39,49
28,45,28
28,46,48
28,48,69
28,54,59
28,56,89
28,57,43
28,58,25
28,59,55
28,61,27
28,63,70
28,67,35
28,70,30
28,71,23
28,73,76
28,76,39
28,77,63
28,79,43
28,83,44
28,85,77
28,86,23
28,92,8
28,93,11
28,95,18
28,96,28
28,97,67
29,30,49
29,31,29
29,38,54
29,40,43
29,42,41
29,44,13
29,51,38
29,54,31
29,55,31
29,56,65
29,58,24
29,60,54
29,63,45
29,65,37
29,69,55
29,70,45
29,73,45
29,74,52
29,79,21
29,81,42
29,85,48
29,86,23
29,90,35
29,91,46
29,92,27
29,96,36
29,97,34
29,98,36
30,32,77
30,35,34
30,37,90
30,39,76
30,41,64
30,42,53
30,43,22
30,44,56
30,46,56
30,47,33
30,54,17
30,55,43
30,58,73
30,61,66
30,62,55
30,63,8
30,64,96
30,66,9
30,67,71
30,68,103
30,72,36
30,74,52
30,75,70
30,76,49
30,78,79
30,80,72
30,83,34
30,84,100
30,85,62
30,92,74
30,96,59
31,32,21
31,34,20
31,35,36
31,37,43
31,38,32
31,39,10
31,40,54
31,41,77
31,43,52
31,46,80
31,48,38
31,49,69
31,51,68
31,57,24
31,63,66
31,64,30
31,70,43
31,73,56
31,74,41
31,75,45
31,77,66
31,84,55
31,85,29
31,86,28
31,87,68
31,88,75
31,89,31
31,90,59
31,92,42
31,97,39
32,33,21
32,38,54
32,39,16
32,40,68
32,41,68
32,42,49
32,43,57
32,45,11
32,46,74
32,49,81
32,51,63
32,52,53
32,54,60
32,59,60
32,61,12
32,65,64
32,66,76
32,67,5
32,68,28
32,69,53
32,75,30
32,80,7
32,83,43
32,84,33
32,85,51
32,86,11
32,88,63
32,90,65
32,93,45
33,35,44
33,36,33
33,39,5
33,41,84
33,44,23
33,45,32
33,49,78
33,50,16
33,57,32
33,58,28
33,60,58
33,62,62
33,63,75
33,64,23
33,67,18
33,68,44
33,71,53
33,74,46
33,75,49
33,76,74
33,77,74
33,83,45
33,85,32
33,86,31
33,87,74
33,89,35
33,90,67
33,95,65
33,97,47
34,35,56
34,42,39
34,46,99
34,50,14
34,53,33
34,56,30
34,59,75
34,60,64
34,61,38
34,62,74
34,64,20
34,71,65
34,73,74
34,74,50
34,75,60
34,76,86
34,77,86
34,79,68
34,83,57
34,87,85
34,89,38
34,93,75
34,94,34
34,95,76
34,96,82
34,97,56
35,39,44
35,41,51
35,42,36
35,43,15
35,45,50
35,47,8
35,48,26
35,50,58
35,54,17
35,55,29
35,56,65
35,57,12
35,59,19
35,60,69
35,62,33
35,63,31
35,65,22
35,67,37
35,69,53
35,73,30
35,77,30
35,79,14
35,80,37
35,83,1
35,84,67
35,86,38
35,91,53
35,92,42
35,93,53
35,96,40
35,97,22
35,99,22
36,38,16
36,42,32
36,50,42
36,53,10
36,56,3
36,57,55
36,59,82
36,65,74
36,66,91
36,67,52
36,70,74
36,71,82
36,72,50
36,73,71
36,75,82
36,77,92
36,78,105
36,79,79
36,81,36
36,83,66
36,84,87
36,86,64
36,88,111
36,93,98
36,95,96
36,97,54
36,98,84
37,39,37
37,46,72
37,49,96
37,51,63
37,55,60
37,56,79
37,57,49
37,58,19
37,59,71
37,62,47
37,66,87
37,67,27
37,76,62
37,77,80
37,82,74
37,84,12
37,85,73
37,86,19
37,88,55
37,89,75
37,98,14
38,40,54
38,43,65
38,48,36
38,50,47
38,55,82
38,57,44
38,59,68
38,61,55
38,62,82
38,63,74
38,64,54
38,67,49
38,70,75
38,76,90
38,79,66
38,81,39
38,83,54
38,87,94
38,90,70
38,92,74
38,97,39
39,42,38
39,44,22
39,48,49
39,49,80
39,51,72
39,53,47
39,54,61
39,55,65
39,57,32
39,60,52
39,62,59
39,63,76
39,64,20
39,66,78
39,67,13
39,71,50
39,74,51
39,76,72
39,80,22
39,83,45
39,86,26
39,88,76
39,91,72
39,94,25
39,96,67
39,98,45
40,41,71
40,43,24
40,47,23
40,53,80
40,56,69
40,57,35
40,58,66
40,59,25
40,60,97
40,61,58
40,63,22
40,64,85
40,65,9
40,66,24
40,68,96
40,69,55
40,73,2
40,76,55
40,77,29
40,78,81
40,79,33
40,80,64
40,82,29
40,83,29
40,84,95
40,87,67
40,88,76
40,89,44
40,90,23
40,95,68
40,96,63
40,97,16
41,45,66
41,46,11
41,54,53
41,56,114
41,59,45
41,62,21
41,68,80
41,75,40
41,79,39
41,80,60
41,81,87
41,82,85
41,84,66
41,90,48
41,92,46
41,97,73
41,99,29
42,43,48
42,46,87
42,47,29
42,49,52
42,51,74
42,52,82
42,56,32
42,57,30
42,58,52
42,62,68
42,64,57
42,65,41
42,66,59
42,67,44
42,69,17
42,71,59
42,73,39
42,75,66
42,78,87
42,83,38
42,85,9
42,89,7
42,91,87
42,92,65
42,94,64
42,98,73
42,99,59
43,48,32
43,50,74
43,53,89
43,54,7
43,62,33
43,64,78
43,65,15
43,67,52
43,68,82
43,75,47
43,78,57
43,80,51
43,81,67
43,82,42
43,83,14
43,85,57
43,87,43
43,88,52
43,94,75
43,96,38
43,98,60
43,99,19
44,47,23
44,49,60
44,50,35
44,56,52
44,57,11
44,63,54
44,64,40
44,65,43
44,67,15
44,70,41
44,76,51
44,80,18
44,81,29
44,82,35
44,83,23
44,84,51
44,90,46
44,92,31
44,99,37
45,47,53
45,49,89
45,51,63
45,52,49
45,55,59
45,56,68
45,57,41
45,58,11
45,60,26
45,63,81
45,69,65
45,70,10
45,73,79
45,77,76
45,81,29
45,85,62
45,87,55
45,90,71
45,92,20
45,96,54
46,47,57
46,48,73
46,49,64
46,50,95
46,52,28
46,55,20
46,57,58
46,61,62
46,67,72
46,68,88
46,70,78
46,72,70
46,73,66
46,75,47
46,76,13
46,78,36
46,79,36
46,80,66
46,81,91
46,84,76
46,87,19
46,88,22
46,91,28
46,92,53
46,93,44
46,94,87
46,97,70
47,52,56
47,55,37
47,58,42
47,61,34
47,63,33
47,65,20
47,66,35
47,67,38
47,73,26
47,75,46
47,76,45
47,77,33
47,80,40
47,84,71
47,85,38
47,88,62
47,89,36
47,90,26
47,92,48
47,95,50
47,96,49
47,99,30
48,53,61
48,57,26
48,60,89
48,62,59
48,64,69
48,66,40
48,68,84
48,69,36
48,70,77
48,73,20
48,75,63
48,77,43
48,78,80
48,79,37
48,87,71
48,88,80
48,90,35
48,92,64
48,98,73
49,51,56
49,55,50
49,58,78
49,60,108
49,63,16
49,64,99
49,68,108
49,69,70
49,70,100
49,73,13
49,74,50
49,76,57
49,79,39
49,81,85
49,83,39
49,85,62
49,86,77
49,92,80
49,93,88
49,97,31
50,53,47
50,54,75
50,55,77
50,56,45
50,58,30
50,61,33
50,62,69
50,65,77
50,75,52
50,80,29
50,82,57
50,83,59
50,86,33
50,92,46
50,93,66
50,94,20
50,95,69
51,54,37
51,55,8
51,57,46
51,58,55
51,59,29
51,60,69
51,61,50
51,62,16
51,63,40
51,67,60
51,68,80
51,70,70
51,71,23
51,72,58
51,74,82
51,76,1
51,77,30
51,83,36
51,88,23
51,90,32
51,92,44
51,96,13
51,98,50
52,53,112
52,59,49
52,65,64
52,67,53
52,68,62
52,69,95
52,74,92
52,77,54
52,80,46
52,81,73
52,83,47
52,87,9
52,89,89
52,94,63
52,95,6
53,55,103
53,56,10
53,57,65
53,59,92
53,62,101
53,64,53
53,65,84
53,66,101
53,72,60
53,75,91
53,76,111
53,79,89
53,82,50
53,83,77
53,89,36
53,91,118
53,92,87
53,94,68
53,95,105
53,97,64
54,61,48
54,65,8
54,66,17
54,68,86
54,71,36
54,72,26
54,75,53
54,76,38
54,77,16
54,79,16
54,81,67
54,85,54
54,86,54
54,89,52
54,94,78
54,97,23
55,59,22
55,64,80
55,69,82
55,71,18
55,73,49
55,75,35
55,76,8
55,77,26
55,81,72
55,82,62
55,84,66
55,86,47
55,88,28
55,91,31
55,95,24
55,98,48
55,99,7
56,57,56
56,59,82
56,60,94
56,61,62
56,65,73
56,66,91
56,67,54
56,68,77
56,70,76
56,72,49
56,74,35
56,75,84
56,76,101
56,78,107
56,82,40
56,85,22
56,86,66
56,87,105
56,88,112
56,92,80
56,93,100
56,96,101
56,98,86
56,99,86
57,58,30
57,59,31
57,60,63
57,61,23
57,62,37
57,63,43
57,64,51
57,66,45
57,67,27
57,70,52
57,75,37
57,76,45
57,78,56
57,79,24
57,80,28
57,85,37
57,89,37
57,90,34
57,91,57
57,92,38
57,94,50
57,99,30
58,59,55
58,60,34
58,62,39
58,64,32
58,69,59
58,70,21
58,74,65
58,75,21
58,81,29
58,83,38
58,86,2
58,90,59
58,93,37
58,94,23
58,95,38
58,96,46
59,61,48
59,64,82
59,67,56
59,70,76
59,74,56
59,75,49
59,77,10
59,78,57
59,82,45
59,87,42
59,88,51
59,89,59
59,90,4
59,91,53
59,95,45
59,97,31
59,99,19
60,63,96
60,64,47
60,67,42
60,70,17
60,71,50
60,74,99
60,75,32
60,77,90
60,78,40
60,85,88
60,92,27
60,94,31
60,96,56
60,97,87
61,62,36
61,65,53
61,66,64
61,67,10
61,68,37
61,70,29
61,75,21
61,77,59
61,79,38
61,80,5
61,81,30
61,83,31
61,84,37
61,86,7
61,89,52
61,90,53
61,91,49
61,92,19
61,93,38
61,97,47
61,98,26
61,99,38
62,65,48
62,66,48
62,68,63
62,73,59
62,76,15
62,77,39
62,78,23
62,79,24
62,80,40
62,81,66
62,83,31
62,84,52
62,87,12
62,89,75
62,91,20
62,95,10
62,96,8
62,99,14
63,65,15
63,68,100
63,72,39
63,74,57
63,78,71
63,80,68
63,81,82
63,84,95
63,88,63
63,93,73
63,96,51
63,98,77
63,99,33
64,65,83
64,67,26
64,69,53
64,71,63
64,73,87
64,74,69
64,76,85
64,77,93
64,78,74
64,80,31
64,81,15
64,84,43
64,88,86
64,89,57
64,94,16
64,97,70
64,98,48
65,66,17
65,67,59
65,68,91
65,70,82
65,72,24
65,74,43
65,75,60
65,77,20
65,79,24
65,80,59
65,85,51
65,88,67
66,67,71
66,68,101
66,70,92
66,72,41
66,75,66
66,76,40
66,77,9
66,80,70
66,84,96
66,85,68
66,91,66
66,92,70
66,94,94
66,95,59
66,99,34
67,69,49
67,72,43
67,73,64
67,75,31
67,82,48
67,83,38
67,84,39
67,88,63
67,93,47
67,95,47
67,98,32
68,70,10
68,71,58
68,73,98
68,76,78
68,77,95
68,79,74
68,80,31
68,85,76
68,89,79
68,95,58
69,72,35
69,74,22
69,75,76
69,77,78
69,84,87
69,85,8
69,87,95
69,89,11
69,90,70
69,91,100
69,92,74
69,94,64
69,95,88
69,97,39
70,71,48
70,72,70
70,77,85
70,82,76
70,83,60
70,85,72
70,87,60
70,94,14
70,96,59
70,97,76
71,74,69
71,80,31
71,81,56
71,82,57
71,83,24
71,84,49
71,85,66
71,86,29
71,90,36
71,93,28
71,96,18
71,97,48
72,76,58
72,79,33
72,80,47
72,81,49
72,82,12
72,87,66
72,89,25
72,90,34
72,92,58
72,93,72
72,94,66
72,97,6
73,74,37
73,78,83
73,79,35
73,80,66
73,85,48
73,87,69
73,89,45
73,90,25
73,91,80
73,93,83
73,94,88
73,98,82
74,77,63
74,79,57
74,80,63
74,84,96
74,86,66
74,87,90
74,90,56
74,93,94
74,95,86
75,78,23
75,80,23
75,81,50
75,82,66
75,92,6
75,93,16
75,97,61
75,99,32
76,77,31
76,80,54
76,81,78
76,84,67
76,86,51
76,88,22
76,94,76
76,95,23
76,97,58
77,78,62
77,79,20
77,80,64
77,81,81
77,84,89
77,86,64
77,94,88
77,99,26
78,80,46
78,82,86
78,83,53
78,84,42
78,90,61
78,91,8
78,94,60
78,96,20
78,99,38
79,81,62
79,87,34
79,89,58
79,90,16
79,92,42
79,93,48
79,94,68
79,96,30
79,98,51
79,99,10
80,83,37
80,85,53
80,87,50
80,88,55
80,90,59
80,92,18
80,93,38
80,94,23
80,95,40
80,98,24
80,99,43
81,88,83
81,90,74
81,96,74
81,98,50
82,83,35
82,87,78
82,90,46
82,93,83
82,94,69
82,98,75
83,85,47
83,86,37
83,89,46
83,90,22
83,93,52
83,94,60
83,98,50
84,86,30
84,87,56
84,90,84
84,93,32
84,94,27
84,98,18
84,99,63
85,87,88
85,89,3
85,90,62
85,92,69
85,94,63
85,96,84
85,97,31
86,87,46
86,89,58
86,92,14
86,94,25
86,95,36
86,97,54
87,92,35
87,95,11
88,89,96
88,96,13
88,97,76
88,99,33
89,90,60
89,91,94
89,93,89
89,96,83
90,91,57
90,95,49
90,98,67
90,99,23
91,93,17
91,97,76
91,98,34
92,97,62
92,98,9
93,94,51
93,95,15
93,96,26
93,98,18
94,95,58
95,97,65
96,97,63
