# Edges: fromIndex, toIndex, edgeCost
4,456,93
4,464,82
4,465,47
4,477,24
4,484,73
4,493,31
4,518,80
4,526,11
4,528,94
4,529,47
4,535,22
4,553,49
4,554,32
4,556,60
4,558,45
4,559,60
4,579,63
4,603,69
4,606,75
4,625,42
4,651,29
4,676,52
4,677,42
4,694,64
4,719,62
4,751,56
4,788,55
4,828,71
4,841,58
4,884,74
4,888,82
4,891,49
4,894,59
4,900,83
4,924,39
4,937,94
4,947,51
4,957,50
4,960,80
4,965,65
4,989,85
5,7,28
5,10,58
5,12,20
5,32,25
5,61,32
5,81,73
5,89,64
5,101,52
5,106,20
5,113,30
5,124,24
5,135,47
5,139,14
5,140,40
5,141,39
5,152,39
5,164,58
5,186,31
5,190,57
5,205,62
5,220,4
5,242,48
5,252,42
5,274,20
5,280,29
5,282,26
5,290,19
5,304,11
5,313,51
5,332,40
5,342,27
5,348,37
5,351,17
5,368,24
5,373,54
5,374,37
5,386,13
5,394,29
5,404,26
5,421,7
5,437,48
5,439,52
5,443,45
5,444,31
5,449,15
5,456,50
5,458,60
5,464,40
5,479,38
5,489,50
5,509,73
5,510,14
5,520,39
5,522,21
5,527,46
5,537,51
5,539,47
5,541,42
5,542,13
5,554,41
5,556,26
5,568,32
5,573,37
5,575,19
5,599,39
5,615,13
5,618,49
5,635,37
5,661,51
5,668,47
5,673,51
5,695,40
5,701,43
5,711,29
5,716,20
5,717,73
5,733,46
5,765,27
5,777,19
5,780,66
5,781,28
5,801,41
5,809,55
5,813,28
5,827,36
5,830,37
5,835,52
5,853,19
5,859,19
5,863,53
5,866,27
5,875,35
5,881,44
5,902,37
5,924,37
5,944,28
5,945,63
5,947,32
5,950,11
5,956,21
5,957,48
5,960,30
5,972,46
5,974,61
5,975,37
5,980,49
5,983,32
5,992,47
5,998,36
5,999,30
6,14,50
6,18,75
6,21,32
6,35,37
6,39,44
6,46,46
6,48,71
6,49,72
6,62,71
6,68,48
6,78,40
6,80,97
6,81,119
6,90,6
6,95,78
6,97,4
6,104,61
6,122,59
6,126,60
6,134,46
6,140,45
6,202,43
6,227,78
6,245,25
6,263,40
6,272,66
6,297,12
6,330,77
6,341,100
6,355,113
6,366,55
6,375,79
6,377,34
6,380,34
6,384,58
6,390,75
6,394,18
6,396,5
6,399,78
6,413,19
6,437,87
6,447,68
6,455,39
6,458,85
6,460,62
6,462,15
6,466,29
6,479,24
6,484,26
6,485,68
6,515,93
6,521,45
6,530,14
6,536,48
6,561,37
6,567,101
6,568,66
6,585,105
6,595,85
6,643,85
6,644,36
6,668,85
6,677,87
6,692,72
6,696,97
6,699,7
6,711,49
6,713,106
6,714,22
6,730,35
6,734,89
6,737,100
6,758,72
6,760,92
6,771,15
6,796,53
6,829,95
6,832,95
6,872,46
6,885,58
6,893,54
6,906,36
6,911,71
6,928,87
6,929,89
6,931,44
6,932,73
6,939,81
6,942,93
6,947,76
6,967,94
6,969,72
6,976,30
6,994,21
6,995,87
7,9,62
7,18,59
7,21,13
7,38,11
7,45,40
7,50,64
7,55,78
7,61,59
7,62,58
7,71,44
7,83,65
7,85,22
7,88,66
7,91,37
7,96,45
7,105,23
7,118,34
7,125,12
7,136,20
7,159,22
7,160,28
7,161,83
7,175,6
7,176,69
7,189,72
7,194,60
7,211,14
7,213,39
7,222,32
7,230,5
7,241,63
7,247,52
7,251,53
7,252,34
7,255,24
7,272,50
7,274,48
7,284,77
7,300,35
7,310,61
7,311,68
7,327,10
7,331,59
7,337,73
7,338,13
7,341,76
7,360,51
7,367,12
7,368,11
7,371,27
7,373,66
7,377,14
7,382,27
7,393,68
7,402,47
7,431,62
7,435,28
7,437,76
7,443,66
7,444,11
7,476,35
7,480,45
7,486,61
7,490,76
7,493,64
7,515,71
7,521,43
7,527,25
7,532,76
7,536,27
7,560,32
7,563,62
7,579,30
7,584,83
7,587,38
7,601,2
7,603,31
7,610,12
7,615,40
7,621,54
7,622,17
7,628,23
7,631,57
7,634,59
7,646,45
7,663,45
7,701,40
7,713,86
7,720,48
7,728,80
7,734,65
7,757,60
7,760,68
7,776,74
7,778,41
7,816,21
7,822,59
7,848,77
7,851,54
7,860,70
7,868,74
7,886,51
7,903,67
7,904,58
7,905,84
7,911,69
7,928,62
7,931,44
7,932,64
7,945,65
7,948,57
7,968,21
7,980,62
7,986,83
7,988,27
7,989,18
7,996,78
8,35,29
8,40,12
8,60,8
8,66,59
8,90,64
8,94,25
8,109,31
8,136,53
8,219,32
8,224,17
8,229,16
8,234,43
8,240,47
8,265,20
8,291,32
8,293,63
8,298,24
8,302,74
8,313,56
8,317,24
8,329,23
8,331,51
8,344,43
8,355,51
8,358,53
8,388,73
8,389,26
8,393,19
8,397,22
8,428,30
8,432,26
8,438,31
8,439,61
8,448,29
8,450,44
8,461,82
8,472,51
8,490,41
8,498,44
8,520,57
8,535,65
8,548,40
8,550,41
8,555,32
8,560,18
8,570,47
8,574,28
8,575,28
8,583,55
8,596,39
8,606,49
8,616,45
8,635,36
8,636,11
8,650,13
8,656,42
8,675,67
8,677,24
8,682,30
8,714,46
8,716,24
8,717,59
8,721,19
8,727,41
8,763,27
8,768,83
8,781,7
8,793,43
8,808,68
8,812,46
8,825,25
8,829,31
8,830,20
8,839,19
8,848,45
8,853,16
8,861,16
8,862,27
8,873,24
8,874,27
8,878,63
8,913,37
8,916,32
8,923,61
8,952,54
8,963,24
8,968,49
8,977,62
8,982,51
8,983,48
9,16,90
9,20,16
9,27,62
9,60,30
9,63,72
9,69,64
9,86,19
9,92,74
9,99,64
9,103,27
9,107,31
9,120,54
9,126,31
9,149,69
9,160,38
9,163,70
9,192,26
9,201,21
9,204,15
9,222,44
9,229,38
9,241,44
9,249,48
9,251,31
9,253,41
9,256,33
9,275,58
9,276,63
9,287,30
9,295,59
9,302,70
9,305,67
9,316,44
9,317,46
9,338,74
9,360,54
9,378,28
9,383,42
9,396,86
9,404,28
9,423,25
9,429,7
9,432,19
9,434,56
9,437,36
9,472,28
9,478,33
9,502,26
9,504,83
9,533,66
9,534,69
9,539,80
9,565,63
9,610,71
9,630,75
9,641,59
9,646,54
9,661,59
9,682,16
9,703,48
9,726,44
9,730,79
9,741,30
9,750,15
9,788,51
9,816,81
9,829,20
9,836,20
9,849,18
9,861,7
9,866,55
9,896,38
9,904,24
9,915,63
9,918,36
9,924,46
9,928,46
9,935,13
9,939,13
9,956,41
9,959,17
9,990,53
9,996,24
10,17,82
10,20,59
10,21,52
10,24,77
10,39,87
10,68,28
10,103,92
10,110,64
10,152,92
10,160,37
10,165,17
10,170,62
10,174,55
10,176,92
10,182,19
10,205,69
10,217,85
10,231,80
10,247,38
10,257,43
10,258,23
10,267,49
10,282,39
10,292,88
10,297,74
10,299,67
10,301,71
10,311,97
10,325,29
10,337,65
10,344,93
10,352,24
10,375,102
10,377,51
10,386,65
10,389,83
10,398,62
10,412,44
10,435,27
10,454,87
10,466,47
10,470,79
10,471,44
10,473,48
10,478,91
10,481,65
10,487,83
10,500,50
10,507,57
10,512,82
10,514,45
10,518,88
10,524,53
10,546,32
10,548,110
10,553,72
10,558,74
10,578,104
10,583,70
10,584,71
10,588,62
10,610,44
10,625,92
10,631,88
10,637,28
10,677,80
10,686,75
10,706,16
10,718,58
10,734,21
10,744,86
10,753,25
10,769,52
10,775,56
10,782,39
10,800,91
10,802,60
10,804,75
10,809,75
10,810,22
10,815,6
10,840,73
10,847,6
10,859,77
10,877,94
10,896,91
10,903,97
10,906,90
10,919,108
10,926,103
10,950,67
10,967,59
10,982,76
10,989,49
11,25,31
11,28,41
11,33,87
11,43,88
11,51,60
11,60,44
11,88,79
11,95,65
11,103,92
11,104,45
11,114,41
11,122,43
11,157,84
11,169,81
11,170,82
11,173,33
11,194,81
11,211,17
11,212,57
11,224,42
11,228,81
11,239,53
11,240,92
11,241,53
11,252,55
11,263,23
11,272,51
11,276,82
11,299,28
11,304,24
11,316,50
11,327,27
11,330,67
11,336,102
11,337,82
11,338,20
11,339,49
11,356,28
11,376,40
11,378,54
11,413,11
11,421,35
11,448,65
11,450,54
11,458,81
11,471,82
11,472,95
11,475,73
11,479,27
11,480,57
11,501,38
11,515,92
11,519,80
11,538,50
11,550,82
11,552,45
11,554,73
11,558,59
11,563,78
11,574,20
11,593,63
11,594,25
11,613,94
11,632,89
11,641,48
11,642,17
11,651,62
11,652,26
11,654,68
11,658,66
11,676,90
11,685,28
11,699,10
11,709,21
11,719,47
11,722,84
11,723,54
11,724,23
11,765,8
11,779,73
11,781,55
11,784,90
11,792,56
11,795,53
11,796,56
11,798,61
11,823,89
11,852,77
11,868,83
11,875,8
11,892,79
11,908,71
11,914,37
11,920,18
11,933,84
11,942,77
11,962,77
11,974,93
11,975,66
12,28,39
12,39,42
12,42,7
12,56,39
12,76,28
12,87,59
12,103,41
12,131,23
12,159,46
12,164,38
12,181,37
12,183,63
12,192,27
12,212,8
12,216,49
12,222,29
12,237,46
12,248,27
12,257,35
12,263,31
12,272,7
12,296,32
12,310,15
12,313,45
12,327,58
12,331,40
12,339,45
12,343,32
12,344,52
12,347,29
12,358,50
12,363,30
12,388,62
12,391,33
12,401,32
12,406,9
12,414,46
12,433,43
12,440,61
12,442,41
12,455,56
12,464,60
12,467,55
12,484,40
12,487,25
12,499,14
12,515,76
12,570,38
12,576,14
12,582,77
12,600,58
12,605,27
12,608,76
12,613,42
12,642,42
12,664,10
12,674,66
12,675,60
12,681,73
12,682,28
12,689,29
12,695,32
12,706,50
12,716,14
12,720,57
12,722,47
12,724,32
12,741,38
12,746,48
12,758,13
12,772,66
12,788,41
12,789,29
12,791,15
12,797,49
12,800,39
12,802,5
12,808,58
12,820,20
12,833,67
12,845,20
12,848,56
12,855,70
12,857,17
12,883,42
12,896,30
12,902,57
12,907,23
12,917,9
12,918,30
12,924,41
12,947,16
12,950,14
12,952,43
12,961,26
12,976,40
12,980,40
12,981,33
13,15,50
13,17,67
13,22,75
13,54,33
13,74,6
13,88,25
13,93,68
13,96,20
13,117,56
13,129,49
13,146,35
13,155,27
13,158,33
13,162,34
13,170,35
13,203,75
13,207,75
13,209,46
13,211,63
13,221,26
13,222,56
13,232,35
13,242,64
13,246,30
13,248,45
13,255,51
13,257,35
13,276,22
13,306,35
13,329,42
13,331,10
13,368,55
13,374,73
13,379,35
13,386,44
13,398,51
13,402,13
13,403,60
13,408,46
13,409,83
13,415,76
13,416,82
13,429,37
13,436,42
13,437,75
13,445,87
13,472,52
13,475,16
13,479,52
13,498,63
13,502,26
13,503,13
13,515,36
13,571,52
13,575,61
13,584,44
13,604,30
13,616,21
13,624,40
13,627,62
13,648,51
13,659,84
13,681,71
13,695,12
13,696,23
13,703,79
13,707,50
13,708,44
13,720,20
13,729,66
13,731,37
13,757,24
13,761,17
13,777,60
13,791,49
13,793,20
13,820,47
13,831,51
13,839,70
13,847,24
13,872,27
13,874,76
13,886,33
13,891,23
13,893,36
13,894,30
13,895,38
13,898,48
13,921,16
13,936,27
13,942,66
13,944,69
13,947,55
13,961,60
13,970,39
13,974,50
13,976,44
13,985,44
13,988,33
13,995,29
14,18,77
14,31,32
14,49,49
14,52,47
14,83,91
14,87,109
14,107,87
14,115,75
14,119,43
14,147,48
14,151,89
14,169,61
14,170,74
14,192,91
14,197,28
14,198,97
14,200,24
14,222,60
14,231,77
14,234,35
14,236,99
14,239,91
14,242,93
14,254,8
14,255,52
14,261,91
14,269,55
14,287,60
14,298,83
14,332,70
14,351,34
14,371,53
14,377,39
14,395,52
14,397,91
14,401,71
14,412,20
14,425,44
14,444,21
14,452,29
14,461,35
14,465,53
14,483,71
14,489,38
14,494,62
14,502,47
14,519,34
14,533,20
14,535,57
14,536,8
14,537,28
14,543,13
14,549,82
14,555,88
14,577,92
14,586,56
14,595,64
14,623,50
14,642,38
14,647,63
14,659,88
14,666,43
14,685,60
14,686,77
14,690,96
14,694,11
14,695,52
14,708,38
14,716,51
14,724,41
14,746,61
14,749,19
14,755,105
14,769,34
14,775,53
14,781,76
14,786,72
14,818,65
14,843,40
14,854,86
14,855,41
14,856,22
14,863,26
14,890,48
14,918,87
14,920,62
14,935,62
14,937,48
14,943,75
14,958,40
14,960,78
14,978,13
14,983,24
14,987,43
15,27,65
15,35,54
15,71,30
15,83,40
15,88,33
15,111,62
15,114,36
15,125,71
15,154,29
15,167,22
15,176,25
15,178,5
15,184,64
15,187,52
15,192,21
15,195,14
15,196,63
15,199,54
15,215,44
15,221,25
15,224,40
15,233,18
15,235,22
15,238,61
15,241,42
15,251,39
15,252,67
15,267,89
15,276,71
15,285,24
15,288,14
15,296,36
15,300,42
15,302,79
15,305,75
15,312,23
15,313,50
15,319,67
15,325,49
15,328,70
15,336,31
15,350,90
15,357,58
15,360,62
15,367,66
15,388,70
15,391,53
15,399,60
15,400,65
15,401,48
15,409,43
15,425,58
15,426,65
15,455,75
15,462,99
15,465,33
15,490,19
15,500,52
15,502,34
15,538,59
15,542,54
15,543,73
15,548,57
15,551,57
15,554,5
15,570,25
15,580,18
15,582,98
15,586,30
15,587,50
15,628,55
15,634,42
15,641,68
15,648,51
15,656,67
15,667,62
15,672,70
15,679,70
15,682,7
15,685,44
15,700,71
15,710,68
15,717,34
15,718,33
15,722,48
15,729,88
15,739,53
15,750,17
15,753,53
15,783,62
15,804,33
15,807,62
15,818,15
15,835,94
15,838,37
15,843,42
15,846,24
15,865,43
15,871,32
15,889,79
15,907,21
15,913,45
15,914,62
15,915,64
15,930,63
15,935,20
15,938,34
15,944,47
15,950,33
15,958,69
15,968,73
15,969,59
15,977,70
15,982,29
15,988,72
16,33,110
16,35,49
16,36,49
16,37,42
16,38,32
16,53,51
16,56,40
16,79,62
16,96,69
16,107,87
16,113,86
16,115,60
16,121,96
16,137,97
16,138,67
16,144,96
16,182,89
16,183,60
16,192,95
16,194,84
16,206,99
16,211,16
16,215,55
16,225,9
16,266,64
16,281,55
16,283,69
16,291,103
16,304,44
16,306,109
16,313,90
16,319,34
16,320,82
16,336,125
16,365,21
16,367,31
16,369,65
16,408,115
16,412,27
16,414,90
16,415,60
16,431,92
16,438,43
16,450,81
16,463,91
16,478,124
16,482,95
16,498,31
16,503,79
16,519,81
16,524,90
16,530,10
16,539,14
16,561,49
16,570,110
16,584,112
16,585,112
16,587,66
16,588,83
16,589,27
16,593,88
16,600,50
16,640,74
16,650,80
16,655,89
16,665,78
16,668,91
16,672,78
16,674,82
16,703,81
16,707,28
16,717,127
16,722,98
16,734,90
16,739,79
16,757,84
16,758,83
16,771,26
16,798,90
16,823,88
16,854,115
16,855,88
16,857,90
16,858,112
16,864,93
16,921,66
16,926,75
16,929,92
16,954,67
16,972,57
16,973,50
16,981,97
17,18,37
17,27,16
17,29,37
17,45,54
17,55,47
17,56,19
17,59,20
17,70,83
17,72,69
17,84,17
17,95,54
17,109,12
17,117,41
17,121,76
17,122,20
17,139,39
17,161,62
17,177,65
17,206,63
17,227,34
17,259,63
17,260,36
17,265,30
17,275,76
17,276,88
17,286,89
17,291,58
17,302,84
17,310,38
17,335,60
17,340,79
17,351,37
17,378,27
17,390,29
17,401,3
17,423,26
17,437,41
17,447,46
17,460,54
17,466,63
17,478,79
17,483,24
17,492,25
17,493,52
17,503,58
17,517,38
17,519,89
17,532,72
17,543,71
17,547,36
17,558,39
17,561,9
17,562,82
17,575,10
17,600,68
17,623,22
17,626,19
17,630,97
17,639,64
17,648,20
17,652,39
17,655,88
17,675,72
17,678,34
17,687,90
17,705,87
17,710,72
17,720,78
17,743,67
17,745,43
17,749,62
17,755,34
17,756,29
17,763,52
17,774,70
17,775,33
17,780,91
17,782,83
17,787,33
17,789,20
17,810,79
17,817,37
17,824,50
17,828,7
17,836,36
17,856,50
17,863,78
17,865,40
17,867,13
17,883,7
17,896,23
17,905,63
17,928,79
17,933,62
17,938,83
17,942,51
17,961,10
17,965,27
17,966,29
17,971,73
17,982,78
17,991,36
18,19,50
18,23,53
18,24,42
18,46,75
18,50,6
18,51,8
18,81,48
18,101,48
18,119,34
18,140,67
18,141,50
18,151,18
18,154,22
18,175,55
18,179,50
18,184,51
18,202,32
18,207,85
18,221,32
18,224,25
18,241,28
18,245,67
18,250,13
18,258,64
18,261,23
18,276,75
18,286,72
18,297,64
18,309,47
18,326,16
18,359,26
18,368,54
18,382,82
18,406,22
18,412,76
18,414,57
18,461,86
18,464,72
18,465,24
18,487,15
18,491,35
18,505,68
18,508,21
18,512,17
18,539,78
18,550,35
18,552,76
18,553,7
18,559,40
18,561,40
18,610,70
18,613,39
18,629,46
18,630,87
18,635,34
18,636,19
18,644,46
18,646,64
18,650,17
18,652,50
18,653,41
18,655,74
18,676,87
18,677,13
18,683,44
18,684,43
18,701,63
18,702,25
18,716,28
18,718,24
18,725,71
18,730,80
18,763,15
18,768,88
18,769,56
18,785,64
18,786,9
18,812,37
18,817,2
18,860,63
18,862,38
18,890,43
18,918,21
18,926,44
18,941,48
18,942,18
18,946,65
18,949,84
18,959,30
18,981,40
18,982,43
18,991,50
19,23,50
19,31,12
19,50,56
19,53,28
19,58,64
19,62,52
19,89,41
19,90,46
19,94,27
19,95,35
19,109,62
19,111,84
19,113,45
19,115,55
19,120,55
19,128,64
19,139,11
19,142,11
19,151,61
19,152,61
19,162,11
19,165,22
19,181,66
19,204,60
19,224,53
19,228,39
19,231,50
19,233,37
19,258,33
19,263,40
19,270,64
19,275,26
19,285,37
19,292,56
19,298,60
19,300,12
19,307,7
19,311,66
19,312,52
19,334,38
19,337,51
19,344,62
19,350,41
19,353,18
19,358,22
19,382,53
19,387,48
19,395,27
19,397,65
19,401,50
19,406,28
19,429,38
19,432,25
19,435,4
19,449,20
19,459,55
19,461,43
19,465,26
19,487,59
19,488,17
19,494,38
19,500,19
19,501,43
19,505,28
19,527,51
19,532,54
19,538,8
19,549,54
19,551,30
19,555,66
19,562,31
19,581,20
19,598,39
19,599,50
19,610,29
19,616,39
19,624,18
19,625,73
19,637,44
19,654,29
19,674,38
19,689,58
19,697,11
19,703,67
19,706,25
19,721,61
19,736,50
19,743,51
19,748,69
19,752,36
19,756,42
19,768,44
19,770,59
19,772,52
19,777,45
19,785,39
19,792,13
19,795,71
19,797,62
19,804,43
19,828,43
19,834,16
19,842,33
19,847,32
19,851,49
19,861,40
19,866,13
19,869,65
19,882,4
19,907,41
19,921,12
19,974,64
19,991,19
19,997,46
20,43,36
20,47,26
20,58,53
20,59,49
20,72,41
20,101,59
20,103,43
20,105,32
20,116,50
20,121,38
20,122,21
20,140,49
20,141,32
20,148,49
20,169,36
20,174,51
20,187,46
20,207,73
20,208,31
20,213,33
20,228,40
20,246,40
20,251,27
20,255,30
20,261,38
20,266,34
20,301,24
20,306,43
20,313,40
20,325,35
20,335,38
20,340,54
20,359,11
20,363,26
20,391,29
20,394,49
20,401,35
20,409,48
20,428,29
20,441,41
20,459,36
20,498,47
20,531,36
20,532,35
20,547,4
20,550,30
20,554,22
20,561,37
20,563,37
20,569,27
20,578,51
20,582,75
20,583,58
20,606,46
20,620,14
20,647,27
20,648,30
20,664,13
20,668,33
20,693,23
20,702,21
20,717,53
20,727,56
20,728,40
20,731,16
20,734,58
20,753,33
20,764,40
20,782,46
20,797,52
20,798,55
20,802,3
20,817,16
20,832,41
20,871,14
20,878,48
20,879,31
20,880,68
20,882,33
20,900,47
20,904,24
20,919,51
20,927,23
20,932,37
20,944,38
20,951,61
20,955,43
20,969,57
20,971,35
20,973,28
20,982,42
20,989,62
20,996,36
20,998,28
21,29,29
21,33,69
21,55,64
21,61,46
21,63,33
21,72,74
21,80,65
21,96,46
21,97,28
21,112,39
21,123,11
21,140,29
21,150,23
21,174,18
21,175,10
21,187,63
21,210,82
21,230,8
21,239,52
21,243,36
21,249,63
21,250,59
21,259,47
21,299,19
21,306,70
21,314,38
21,318,33
21,333,33
21,349,24
21,357,23
21,367,12
21,370,52
21,378,45
21,383,64
21,395,42
21,416,46
21,419,37
21,432,34
21,453,6
21,456,58
21,458,60
21,476,31
21,479,23
21,488,39
21,500,4
21,504,34
21,505,22
21,516,48
21,533,22
21,573,46
21,577,75
21,593,47
21,595,53
21,598,61
21,605,22
21,632,71
21,636,27
21,649,13
21,654,49
21,661,60
21,669,51
21,673,45
21,681,38
21,689,45
21,697,13
21,706,47
21,707,15
21,710,42
21,718,22
21,735,46
21,764,48
21,773,56
21,776,66
21,791,50
21,800,75
21,810,54
21,836,49
21,838,39
21,853,33
21,858,71
21,873,56
21,890,8
21,909,34
21,913,26
21,916,53
21,922,38
21,925,36
21,934,24
21,936,25
21,941,3
21,944,37
21,950,26
21,958,14
21,972,39
21,984,63
21,985,16
22,35,28
22,37,19
22,46,54
22,48,63
22,64,43
22,65,52
22,70,80
22,77,22
22,80,93
22,85,25
22,99,11
22,104,51
22,131,79
22,138,75
22,142,53
22,165,74
22,166,91
22,186,28
22,210,109
22,215,36
22,217,106
22,228,90
22,232,89
22,241,60
22,273,94
22,275,76
22,281,51
22,299,37
22,305,48
22,306,101
22,311,68
22,315,79
22,323,55
22,353,35
22,356,37
22,358,35
22,390,66
22,397,69
22,405,69
22,414,87
22,422,58
22,428,32
22,441,37
22,448,74
22,449,33
22,499,57
22,507,42
22,526,84
22,538,58
22,558,69
22,577,103
22,582,31
22,588,69
22,589,38
22,594,26
22,608,26
22,612,16
22,617,55
22,632,99
22,638,13
22,648,30
22,662,57
22,690,74
22,692,71
22,694,50
22,704,101
22,728,100
22,731,77
22,751,89
22,762,17
22,772,9
22,779,83
22,790,30
22,796,61
22,797,34
22,805,71
22,819,70
22,853,61
22,854,105
22,863,76
22,875,11
22,876,105
22,911,60
22,914,44
22,916,82
22,921,60
22,931,33
22,960,41
22,968,8
22,976,30
23,40,32
23,41,56
23,68,52
23,102,33
23,115,20
23,125,21
23,129,22
23,139,40
23,154,44
23,162,38
23,184,7
23,187,89
23,200,42
23,239,42
23,245,39
23,246,89
23,265,48
23,266,60
23,268,46
23,310,54
23,313,81
23,318,56
23,328,69
23,331,78
23,340,77
23,366,65
23,369,39
23,388,91
23,394,13
23,396,31
23,399,78
23,401,22
23,415,19
23,423,42
23,425,81
23,429,57
23,452,75
23,458,87
23,461,92
23,464,40
23,465,39
23,487,68
23,512,70
23,523,70
23,533,44
23,543,67
23,546,82
23,549,65
23,588,57
23,590,85
23,597,76
23,601,30
23,604,40
23,610,43
23,618,35
23,669,73
23,673,72
23,688,76
23,689,39
23,690,57
23,701,67
23,702,71
23,711,51
23,721,48
23,780,89
23,785,22
23,787,52
23,788,48
23,814,70
23,819,75
23,827,5
23,829,72
23,832,87
23,840,61
23,841,73
23,844,94
23,852,77
23,854,93
23,860,91
23,897,48
23,901,75
23,915,21
23,916,70
