# Edges: fromIndex, toIndex, edgeCost
8,295,53
8,299,69
8,304,76
8,305,31
8,313,98
8,326,42
8,329,24
8,334,58
8,344,49
8,346,64
8,348,63
8,350,84
8,351,102
8,354,31
8,355,53
8,357,23
8,362,21
8,364,36
8,369,23
8,372,42
8,376,8
8,379,47
8,389,95
8,407,57
8,415,72
8,417,90
8,419,50
8,421,87
8,429,85
8,430,98
8,432,34
8,433,60
8,437,61
8,450,14
8,453,55
8,457,41
8,468,45
8,474,67
8,483,21
8,490,31
9,11,72
9,13,51
9,16,47
9,23,50
9,25,62
9,27,71
9,28,78
9,34,75
9,36,69
9,38,75
9,40,91
9,52,36
9,53,64
9,59,61
9,60,31
9,63,75
9,67,83
9,71,23
9,74,104
9,76,45
9,78,32
9,81,17
9,99,30
9,102,63
9,106,42
9,107,17
9,113,51
9,115,42
9,136,26
9,150,30
9,152,40
9,160,33
9,169,82
9,172,24
9,173,33
9,174,58
9,177,45
9,182,81
9,184,74
9,189,76
9,190,61
9,192,57
9,193,44
9,203,70
9,208,84
9,209,44
9,217,79
9,222,91
9,225,27
9,227,73
9,228,80
9,232,65
9,234,86
9,237,77
9,238,64
9,241,64
9,248,18
9,266,7
9,273,34
9,274,25
9,279,77
9,280,64
9,284,107
9,298,42
9,309,37
9,312,51
9,313,20
9,331,106
9,334,68
9,335,35
9,339,107
9,341,79
9,346,39
9,352,58
9,368,17
9,376,97
9,379,66
9,381,16
9,382,89
9,388,35
9,395,43
9,397,31
9,398,90
9,408,105
9,409,22
9,413,24
9,414,50
9,415,78
9,416,18
9,433,42
9,437,56
9,440,104
9,446,113
9,449,40
9,452,71
9,460,75
9,464,94
9,469,51
9,470,102
9,472,50
9,478,62
9,482,34
9,495,49
9,498,46
10,13,24
10,19,23
10,20,100
10,24,18
10,25,26
10,29,35
10,30,37
10,33,37
10,37,74
10,41,66
10,42,66
10,43,20
10,57,51
10,58,48
10,69,33
10,74,74
10,75,52
10,77,35
10,80,18
10,81,64
10,82,74
10,85,22
10,87,43
10,89,29
10,90,18
10,104,73
10,119,14
10,122,27
10,123,11
10,128,73
10,132,38
10,149,55
10,159,27
10,164,13
10,170,52
10,173,36
10,176,73
10,180,42
10,187,20
10,193,36
10,202,30
10,203,25
10,210,44
10,221,18
10,228,28
10,229,19
10,232,78
10,239,12
10,247,82
10,249,51
10,252,35
10,254,29
10,271,45
10,272,65
10,274,69
10,275,79
10,286,78
10,287,27
10,290,22
10,292,25
10,306,41
10,316,28
10,318,24
10,323,92
10,325,33
10,328,76
10,331,60
10,332,55
10,335,46
10,342,47
10,346,25
10,350,25
10,353,32
10,358,19
10,368,51
10,369,60
10,371,40
10,385,45
10,391,38
10,399,25
10,400,55
10,401,38
10,406,58
10,410,33
10,412,54
10,414,42
10,417,62
10,429,30
10,430,65
10,437,77
10,445,26
10,446,72
10,447,22
10,450,46
10,457,30
10,461,57
10,465,32
10,477,69
10,478,3
10,481,32
10,484,76
10,485,86
11,12,72
11,19,104
11,20,19
11,23,72
11,27,4
11,34,71
11,37,54
11,40,32
11,46,90
11,47,67
11,57,59
11,63,19
11,64,71
11,76,47
11,77,47
11,79,50
11,81,88
11,95,3
11,97,24
11,105,24
11,111,70
11,113,56
11,116,66
11,122,93
11,125,77
11,127,62
11,129,62
11,138,27
11,155,11
11,156,34
11,159,61
11,171,18
11,177,83
11,183,71
11,184,84
11,186,5
11,193,48
11,197,27
11,199,37
11,200,74
11,205,87
11,214,36
11,217,18
11,218,56
11,220,22
11,225,45
11,243,57
11,245,40
11,248,81
11,255,108
11,258,21
11,261,56
11,267,61
11,273,42
11,274,48
11,281,97
11,283,67
11,285,27
11,291,63
11,294,87
11,295,39
11,304,89
11,306,41
11,307,75
11,311,28
11,317,80
11,320,83
11,328,67
11,329,76
11,330,56
11,331,72
11,336,73
11,338,50
11,350,106
11,355,85
11,357,73
11,358,102
11,369,77
11,372,87
11,374,54
11,375,100
11,379,9
11,393,60
11,396,2
11,406,24
11,414,40
11,415,19
11,420,56
11,423,55
11,424,75
11,436,104
11,441,72
11,443,39
11,445,83
11,450,62
11,456,53
11,458,55
11,459,90
11,460,31
11,466,20
11,470,51
11,476,65
11,477,64
11,486,88
11,488,81
11,496,47
12,19,82
12,20,91
12,27,76
12,30,25
12,34,39
12,46,79
12,52,74
12,53,83
12,60,80
12,61,65
12,67,47
12,68,42
12,69,82
12,75,78
12,82,13
12,89,76
12,93,37
12,94,76
12,95,72
12,97,54
12,98,65
12,101,95
12,103,36
12,108,29
12,110,81
12,116,12
12,117,24
12,128,40
12,130,81
12,139,96
12,158,26
12,163,57
12,164,64
12,174,65
12,177,81
12,180,55
12,181,67
12,188,73
12,197,47
12,205,42
12,206,63
12,215,52
12,217,89
12,225,86
12,226,77
12,244,99
12,253,77
12,255,81
12,261,56
12,264,53
12,275,76
12,276,116
12,278,91
12,282,66
12,285,94
12,286,73
12,297,55
12,300,60
12,307,104
12,308,69
12,316,84
12,324,13
12,327,61
12,329,7
12,340,87
12,342,72
12,343,63
12,344,67
12,348,76
12,351,116
12,352,61
12,353,33
12,354,37
12,355,53
12,373,87
12,374,70
12,385,30
12,387,62
12,393,58
12,395,64
12,399,41
12,403,14
12,404,8
12,411,65
12,416,88
12,421,101
12,424,111
12,428,51
12,432,47
12,446,9
12,452,35
12,454,24
12,456,100
12,470,25
12,472,86
12,479,13
12,482,90
12,488,67
12,489,60
12,491,17
12,493,87
12,494,24
13,16,55
13,18,45
13,22,11
13,25,44
13,26,44
13,27,93
13,28,47
13,43,36
13,48,56
13,50,50
13,53,13
13,55,52
13,62,53
13,81,45
13,87,36
13,88,46
13,89,39
13,91,22
13,92,35
13,95,94
13,96,30
13,107,36
13,108,75
13,109,62
13,110,20
13,111,59
13,114,26
13,115,72
13,119,11
13,123,21
13,124,94
13,128,90
13,133,83
13,142,68
13,147,93
13,156,60
13,157,37
13,161,84
13,166,29
13,174,20
13,179,33
13,181,23
13,186,92
13,194,72
13,200,22
13,201,82
13,215,58
13,226,70
13,238,65
13,240,30
13,247,95
13,253,79
13,254,28
13,259,76
13,262,45
13,267,32
13,270,69
13,279,30
13,282,83
13,302,53
13,306,51
13,307,44
13,309,62
13,317,17
13,319,67
13,332,77
13,345,41
13,353,56
13,354,49
13,366,45
13,368,35
13,369,84
13,385,64
13,387,96
13,396,93
13,408,80
13,418,36
13,426,50
13,432,49
13,436,24
13,437,82
13,453,27
13,455,80
13,456,64
13,458,66
13,474,30
13,479,74
13,480,42
13,483,96
13,488,18
13,494,64
14,16,56
14,18,71
14,21,46
14,23,32
14,27,91
14,32,84
14,52,45
14,56,6
14,59,45
14,60,68
14,65,52
14,69,32
14,74,67
14,81,82
14,84,62
14,87,59
14,88,73
14,95,90
14,97,63
14,102,74
14,111,24
14,116,61
14,120,65
14,124,91
14,130,31
14,138,68
14,144,25
14,146,22
14,161,57
14,163,7
14,187,33
14,188,28
14,189,101
14,195,90
14,196,85
14,203,35
14,205,8
14,208,32
14,210,59
14,227,71
14,238,55
14,239,27
14,244,65
14,245,75
14,248,69
14,250,78
14,251,59
14,253,82
14,254,46
14,262,4
14,268,55
14,278,79
14,279,16
14,280,33
14,283,86
14,284,51
14,290,20
14,297,51
14,303,58
14,305,29
14,306,50
14,308,49
14,316,46
14,326,17
14,330,75
14,333,41
14,334,14
14,337,70
14,339,55
14,344,68
14,358,24
14,360,41
14,362,37
14,371,50
14,374,49
14,383,37
14,397,64
14,398,62
14,399,26
14,402,57
14,408,43
14,417,80
14,420,56
14,422,52
14,425,68
14,430,83
14,435,76
14,441,72
14,449,68
14,465,26
14,471,26
14,474,16
14,479,37
14,484,77
14,485,95
14,488,25
15,19,40
15,26,22
15,28,29
15,32,50
15,41,48
15,45,54
15,47,21
15,50,27
15,58,44
15,64,68
15,66,47
15,67,34
15,79,14
15,84,30
15,87,26
15,89,50
15,94,24
15,95,67
15,97,42
15,99,45
15,100,28
15,112,40
15,121,69
15,122,31
15,127,54
15,135,60
15,137,43
15,147,63
15,152,34
15,165,60
15,170,42
15,171,74
15,181,28
15,192,8
15,201,58
15,209,29
15,215,29
15,217,80
15,224,24
15,226,46
15,228,31
15,231,48
15,233,55
15,234,45
15,238,35
15,241,29
15,242,56
15,243,19
15,244,37
15,255,44
15,261,8
15,263,40
15,266,54
15,269,45
15,271,43
15,273,56
15,274,49
15,289,39
15,297,26
15,299,27
15,303,57
15,310,53
15,314,48
15,315,36
15,316,23
15,317,16
15,325,38
15,331,60
15,332,51
15,337,43
15,341,33
15,347,23
15,357,49
15,359,18
15,362,31
15,373,27
15,374,15
15,381,33
15,387,67
15,390,32
15,392,56
15,397,30
15,401,27
15,404,54
15,407,13
15,411,52
15,412,52
15,415,80
15,418,23
15,429,32
15,433,7
15,440,56
15,451,34
15,455,58
15,470,65
15,472,29
15,479,53
15,483,71
15,485,65
15,488,17
15,499,40
16,33,59
16,39,30
16,47,32
16,49,58
16,50,37
16,52,28
16,55,21
16,57,31
16,59,16
16,62,9
16,68,20
16,75,16
16,78,44
16,91,62
16,94,17
16,97,17
16,110,37
16,113,20
16,121,62
16,132,48
16,138,12
16,144,48
16,146,33
16,149,49
16,155,24
16,158,41
16,162,63
16,164,60
16,166,29
16,167,23
16,179,48
16,187,63
16,199,36
16,218,55
16,220,31
16,221,32
16,224,3
16,225,24
16,227,28
16,229,46
16,233,38
16,238,16
16,243,23
16,246,42
16,247,41
16,255,72
16,266,49
16,268,67
16,270,22
16,281,63
16,285,40
16,286,31
16,291,53
16,295,7
16,305,59
16,311,16
16,321,21
16,322,37
16,323,44
16,324,49
16,333,59
16,336,49
16,343,8
16,352,15
16,360,51
16,365,28
16,377,49
16,378,43
16,379,27
16,382,43
16,383,29
16,386,36
16,388,32
16,393,24
16,394,28
16,398,42
16,400,18
16,405,31
16,407,19
16,410,18
16,412,52
16,413,42
16,417,44
16,418,45
16,427,60
16,442,18
16,443,13
16,444,36
16,445,55
16,446,67
16,449,13
16,457,17
16,458,41
16,477,60
16,479,58
16,480,25
16,487,43
16,489,58
16,497,36
17,19,79
17,22,74
17,28,40
17,29,55
17,36,35
17,37,66
17,43,71
17,44,42
17,54,17
17,59,17
17,60,45
17,72,47
17,77,27
17,82,40
17,88,65
17,93,45
17,94,44
17,113,35
17,114,59
17,118,50
17,119,61
17,120,39
17,123,51
17,127,72
17,135,21
17,142,37
17,151,38
17,159,30
17,161,21
17,163,63
17,167,29
17,172,76
17,180,22
17,187,76
17,197,8
17,200,62
17,210,49
17,215,18
17,216,54
17,229,64
17,231,40
17,233,11
17,243,48
17,247,28
17,251,25
17,259,56
17,269,78
17,275,38
17,276,86
17,278,55
17,280,74
17,287,28
17,288,39
17,289,77
17,293,72
17,294,73
17,299,52
17,302,19
17,305,45
17,306,25
17,315,63
17,322,43
17,326,52
17,331,39
17,333,39
17,347,66
17,355,54
17,356,32
17,364,17
17,370,35
17,390,58
17,398,15
17,404,35
17,406,15
17,410,24
17,423,42
17,437,41
17,438,83
17,442,18
17,448,40
17,450,26
17,453,53
17,456,64
17,458,68
17,460,4
17,470,26
17,475,81
17,476,66
17,484,21
17,489,62
17,491,27
17,493,75
17,496,60
18,23,39
18,29,19
18,31,82
18,44,86
18,46,49
18,56,70
18,57,4
18,65,34
18,70,62
18,72,54
18,77,39
18,78,27
18,80,63
18,85,77
18,92,63
18,97,51
18,115,33
18,120,24
18,138,35
18,141,34
18,142,35
18,147,79
18,151,75
18,158,68
18,161,82
18,162,96
18,164,67
18,167,49
18,189,67
18,205,76
18,206,59
18,211,28
18,214,35
18,222,78
18,225,16
18,227,61
18,228,67
18,234,72
18,238,51
18,252,80
18,253,44
18,256,22
18,257,56
18,259,33
18,260,67
18,261,38
18,268,99
18,273,29
18,281,72
18,283,15
18,284,94
18,285,47
18,288,29
18,291,85
18,293,49
18,296,61
18,297,39
18,300,47
18,307,13
18,309,26
18,314,79
18,316,32
18,325,75
18,334,58
18,336,15
18,338,55
18,340,49
18,341,66
18,344,39
18,347,48
18,353,77
18,354,59
18,362,60
18,364,44
18,374,23
18,377,65
18,383,60
18,388,25
18,408,92
18,422,18
18,430,19
18,435,19
18,443,46
18,446,100
18,448,22
18,450,75
18,451,45
18,455,92
18,459,30
18,463,72
18,464,80
18,476,4
18,492,50
18,494,69
18,497,52
18,498,38
19,36,44
19,38,57
19,39,67
19,40,99
19,47,47
19,53,7
19,56,26
19,57,62
19,59,63
19,61,20
19,63,92
19,72,106
19,76,56
19,79,54
19,80,39
19,83,16
19,85,25
19,88,66
19,99,81
19,102,90
19,109,68
19,110,38
19,112,45
19,113,47
19,130,2
19,131,74
19,132,41
19,134,35
19,140,95
19,145,64
19,146,42
19,150,58
19,161,86
19,170,75
19,178,92
19,186,104
19,189,115
19,197,81
19,199,85
19,204,41
19,208,61
19,209,27
19,215,68
19,222,60
19,226,86
19,236,80
19,243,53
19,244,50
19,253,93
19,254,44
19,256,84
19,268,88
19,270,77
19,273,91
19,280,7
19,281,21
19,282,95
19,290,16
19,296,6
19,297,66
19,301,35
19,302,61
19,304,19
19,306,63
19,309,78
19,322,35
19,323,111
19,331,80
19,333,74
19,336,74
19,340,103
19,344,80
19,347,17
19,348,55
19,364,70
19,370,95
19,373,53
19,374,52
19,377,117
19,378,71
19,384,93
19,389,68
19,395,62
19,404,74
19,414,63
19,416,63
19,417,71
19,418,33
19,423,50
19,425,68
19,428,72
19,430,70
19,444,48
19,446,92
19,453,26
19,455,74
19,460,83
19,462,9
19,464,79
19,467,80
19,471,19
19,472,22
19,474,16
19,476,67
19,478,25
19,490,84
19,492,103
19,493,18
19,494,65
19,495,22
20,21,96
20,24,111
20,27,15
20,36,85
20,45,36
20,46,105
20,50,84
20,52,79
20,53,115
20,55,56
20,59,61
20,60,53
20,61,118
20,68,57
20,69,133
20,70,75
20,76,63
20,77,64
20,78,92
20,79,66
20,81,95
20,82,87
20,88,72
20,90,114
20,92,101
20,102,32
20,110,87
20,125,95
20,126,30
20,128,51
20,137,56
20,141,54
20,145,74
20,147,51
20,167,29
20,178,30
20,179,89
20,182,61
20,184,102
20,189,6
20,192,84
20,195,79
20,201,86
20,203,121
20,205,106
20,206,105
20,220,26
20,230,98
20,231,35
20,233,54
20,239,108
20,243,71
20,245,48
20,246,50
20,249,49
20,261,73
20,268,94
20,270,52
20,274,53
20,289,94
20,294,100
20,301,93
20,302,63
20,303,70
20,309,45
20,313,96
20,316,94
20,319,100
20,321,36
20,325,95
20,329,95
20,335,58
20,340,21
20,347,103
20,358,119
20,360,85
20,364,52
20,371,60
20,372,106
20,374,69
20,376,81
20,380,81
20,383,71
20,387,29
20,388,82
20,408,96
20,412,84
20,419,93
20,423,70
20,426,96
20,432,67
20,449,46
20,453,97
20,469,86
20,480,76
20,481,76
20,483,89
20,487,95
20,489,109
20,494,76
21,26,74
21,29,81
21,36,41
21,55,85
21,59,48
21,63,58
21,103,41
21,112,102
21,117,19
21,120,77
21,126,91
21,129,14
21,133,71
21,143,61
21,144,67
21,149,105
21,153,59
21,155,72
21,156,77
21,158,27
21,163,54
21,166,59
21,181,64
21,187,79
21,194,58
21,196,109
21,197,52
21,198,110
21,203,82
21,212,81
21,213,55
21,214,64
21,241,73
21,245,88
21,253,82
21,260,66
21,280,78
21,284,7
21,286,78
21,289,101
21,298,67
21,301,85
21,309,82
21,311,78
21,324,18
21,325,26
21,330,96
21,332,16
21,333,6
21,334,58
21,338,40
21,342,74
21,347,74
21,353,29
21,354,36
21,361,30
21,362,35
21,369,1
21,373,88
21,374,72
21,375,57
21,376,15
21,386,34
21,391,77
21,404,9
21,409,86
21,410,50
21,414,60
21,416,90
21,421,103
21,422,78
21,432,49
21,441,101
21,445,36
21,463,59
21,469,63
21,487,70
21,493,86
21,494,26
21,496,100
21,497,89
22,34,41
22,40,94
22,44,65
22,52,34
22,59,58
22,69,27
22,70,56
22,74,93
22,77,50
22,80,37
22,81,57
22,83,7
22,84,60
22,85,30
22,86,70
22,92,29
22,96,42
22,106,83
22,109,62
22,111,54
22,113,41
22,116,90
22,140,89
22,146,38
22,149,50
22,152,24
22,156,67
22,161,83
22,174,19
22,180,57
22,188,10
22,190,61
22,195,70
22,198,56
22,199,81
22,203,8
22,204,32
22,206,18
22,209,18
22,211,32
22,218,89
22,235,103
22,241,5
22,244,41
22,246,91
22,247,99
22,250,64
22,251,86
22,258,85
22,260,95
22,265,79
22,272,59
22,303,83
22,318,39
22,323,103
22,327,22
22,331,79
22,332,74
22,344,72
22,345,43
22,349,65
22,351,67
22,357,65
22,358,14
22,361,91
22,364,63
22,365,50
22,369,79
22,372,51
22,374,44
22,376,77
22,378,68
22,380,56
22,384,90
22,386,49
22,400,71
22,401,36
22,402,55
22,403,67
22,409,48
22,410,50
22,412,73
22,414,56
22,418,31
22,425,58
22,427,84
22,430,61
22,432,51
22,436,12
22,439,69
22,447,40
22,450,65
22,475,7
22,477,88
22,481,38
22,482,28
22,485,96
22,490,78
22,497,96
23,27,74
23,36,24
23,42,63
23,46,18
23,52,14
23,69,46
23,70,37
23,71,40
23,80,26
23,82,77
23,93,35
23,104,74
23,109,40
23,113,16
23,116,73
23,117,49
23,129,58
23,139,58
23,147,71
23,151,42
23,152,27
23,159,27
23,160,55
23,165,66
23,168,44
23,178,60
23,182,53
23,187,27
23,193,24
23,194,52
23,197,51
23,199,59
23,200,21
23,206,20
23,207,35
23,213,57
23,215,37
23,216,82
23,219,45
23,223,47
23,234,51
23,235,79
23,236,48
23,237,42
23,238,44
23,247,75
23,251,67
23,254,14
23,265,58
23,269,44
23,272,52
23,277,25
23,280,25
23,288,48
23,291,60
23,292,28
