# Edges: fromIndex, toIndex, edgeCost
24,111,26
24,122,63
24,127,89
24,167,53
24,182,28
24,183,10
25,29,93
25,38,8
25,47,82
25,51,12
25,53,65
25,71,73
25,78,82
25,87,48
25,91,73
25,99,78
25,109,5
25,110,67
25,112,93
25,113,23
25,121,62
25,132,50
25,149,24
25,151,60
25,153,38
25,154,78
25,157,63
25,158,51
25,164,87
25,175,30
26,32,82
26,111,66
26,117,55
26,137,51
26,147,37
26,168,40
26,173,54
26,196,69
27,57,95
27,58,15
27,70,86
27,71,87
27,74,50
27,80,63
27,82,85
27,111,100
27,114,91
27,119,90
27,120,96
27,127,25
27,131,71
27,132,40
27,133,96
27,151,54
27,157,72
27,158,47
27,167,65
27,168,56
27,185,46
27,188,48
28,37,18
28,42,5
28,45,17
28,47,39
28,54,81
28,74,33
28,85,46
28,107,15
28,118,18
28,124,19
28,138,5
28,143,80
28,149,69
28,151,45
28,173,46
28,181,67
28,190,89
29,44,81
29,45,90
29,49,37
29,51,105
29,64,31
29,70,91
29,78,85
29,81,74
29,83,61
29,92,44
29,101,24
29,105,29
29,116,79
29,135,36
29,138,84
29,148,69
29,182,25
29,183,43
30,43,37
30,47,51
30,52,61
30,59,37
30,60,26
30,65,47
30,74,41
30,77,76
30,104,19
30,105,17
30,114,29
30,116,58
30,126,54
30,127,69
30,132,63
30,136,55
30,140,28
30,180,64
31,35,43
31,41,15
31,59,61
31,60,48
31,64,17
31,76,63
31,92,10
31,114,69
31,121,39
31,149,78
31,151,30
31,167,29
31,168,34
31,183,74
31,189,52
31,190,59
31,197,82
31,199,33
32,52,46
32,53,50
32,79,55
32,86,81
32,113,8
32,115,5
32,118,65
32,121,55
32,140,80
32,158,39
32,160,94
32,173,33
32,180,62
32,184,35
33,34,24
33,39,23
33,43,10
33,60,36
33,74,25
33,94,57
33,95,42
33,96,27
33,103,52
33,119,63
33,121,30
33,124,21
33,132,37
33,134,37
33,154,21
33,163,29
33,168,22
33,175,48
33,178,47
33,184,32
33,190,55
33,195,68
33,199,42
34,39,47
34,47,34
34,61,36
34,77,55
34,85,2
34,91,33
34,107,58
34,109,51
34,111,45
34,116,41
34,117,63
34,119,40
34,121,11
34,127,45
34,135,4
34,144,58
34,154,21
34,169,23
34,176,15
34,179,39
34,191,24
35,47,36
35,59,75
35,73,83
35,81,70
35,97,60
35,106,35
35,122,45
35,140,72
35,149,90
35,158,47
35,161,37
35,162,81
35,173,64
35,175,74
35,184,62
35,191,38
35,195,84
36,48,42
36,57,22
36,59,4
36,60,18
36,98,16
36,135,31
36,146,74
36,149,12
36,167,55
36,184,20
37,55,28
37,57,67
37,59,48
37,66,44
37,82,57
37,95,63
37,114,64
37,129,56
37,132,18
37,138,21
37,163,30
37,185,26
37,189,55
38,51,14
38,69,78
38,75,89
38,91,74
38,92,93
38,101,85
38,107,70
38,109,4
38,117,77
38,118,72
38,130,12
38,138,60
38,146,87
38,150,47
38,170,77
38,173,40
38,199,107
39,52,40
39,93,87
39,101,73
39,114,80
39,129,33
39,132,51
39,134,50
39,137,58
39,156,71
39,157,55
39,159,44
39,164,8
39,177,90
39,183,86
39,189,64
39,193,37
40,53,54
40,66,98
40,80,77
40,83,57
40,87,43
40,89,26
40,108,37
40,131,91
40,133,99
40,139,47
40,158,52
40,167,89
40,168,60
40,170,89
40,173,48
40,177,78
40,191,68
41,52,25
41,57,63
41,83,17
41,90,47
41,108,37
41,109,67
41,111,64
41,112,27
41,116,55
41,117,43
41,127,30
41,135,28
41,145,53
41,152,68
41,172,39
41,173,34
41,182,60
41,185,41
41,194,43
42,69,18
42,74,34
42,79,27
42,80,57
42,84,62
42,86,60
42,89,60
42,102,55
42,108,40
42,113,45
42,123,70
42,131,68
42,139,49
42,140,67
42,154,57
42,169,60
42,172,6
42,173,47
42,183,94
42,187,71
42,189,70
42,192,65
42,198,72
43,57,52
43,78,44
43,79,10
43,81,41
43,88,45
43,90,38
43,95,46
43,115,53
43,132,30
43,134,38
43,143,53
43,191,9
43,193,15
44,51,58
44,64,68
44,73,68
44,89,47
44,96,58
44,124,20
44,126,37
44,129,77
44,131,70
44,132,7
44,156,61
44,175,45
44,184,39
44,187,77
44,196,89
44,198,62
44,199,84
45,48,19
45,53,20
45,55,55
45,56,15
45,58,31
45,72,16
45,73,76
45,82,55
45,92,71
45,108,35
45,113,27
45,121,64
45,127,22
45,143,78
45,149,61
45,154,69
45,159,21
45,162,93
45,176,38
45,182,95
45,184,46
45,195,48
46,55,14
46,71,84
46,73,77
46,83,29
46,89,79
46,109,82
46,110,20
46,115,71
46,140,65
46,144,114
46,150,77
46,152,90
46,164,28
46,169,61
46,176,48
46,188,46
47,48,38
47,49,18
47,51,92
47,56,51
47,59,58
47,76,60
47,79,14
47,82,69
47,105,35
47,124,25
47,132,40
47,163,39
47,166,79
47,170,63
47,173,44
47,175,57
47,179,46
47,199,41
48,69,37
48,74,18
48,75,47
48,81,31
48,89,41
48,108,22
48,124,13
48,127,16
48,138,21
48,163,27
48,172,22
48,174,47
48,176,20
48,187,69
49,50,27
49,71,40
49,92,28
49,100,9
49,111,53
49,125,10
49,126,20
49,139,31
49,146,29
49,185,46
49,194,39
50,55,62
50,70,44
50,81,26
50,84,44
50,91,34
50,97,61
50,99,52
50,101,44
50,114,25
50,146,56
50,147,62
50,155,25
50,165,48
50,166,38
50,180,49
50,181,49
50,196,45
51,62,92
51,66,107
51,70,13
51,77,96
51,94,42
51,104,75
51,123,114
51,124,69
51,130,27
51,135,70
51,138,73
51,139,51
51,153,41
51,166,25
51,167,95
51,178,101
51,183,85
52,57,68
52,76,48
52,95,70
52,102,44
52,104,42
52,171,67
52,181,56
52,185,19
52,186,36
53,95,80
53,122,28
53,139,48
53,143,80
53,158,31
53,160,68
53,161,24
53,167,64
53,173,46
53,179,20
53,199,79
54,61,66
54,94,35
54,118,97
54,120,27
54,125,36
54,129,60
54,134,34
54,138,86
54,139,36
54,168,36
54,176,46
55,60,64
55,78,25
55,88,12
55,95,63
55,96,58
55,116,77
55,141,35
55,152,93
55,162,62
55,164,17
55,170,85
55,173,61
55,176,49
56,74,44
56,75,51
56,86,75
56,94,72
56,98,82
56,124,31
56,128,76
56,135,64
56,143,89
56,149,75
56,156,76
56,166,72
56,170,97
56,172,9
56,179,25
56,181,79
56,187,87
57,60,27
57,64,76
57,68,53
57,69,97
57,78,92
57,114,3
57,116,42
57,119,19
57,121,34
57,126,72
57,145,25
57,153,67
57,161,59
57,169,52
57,176,44
57,178,50
57,190,42
58,74,43
58,75,34
58,94,78
58,102,63
58,131,74
58,147,17
58,155,35
58,164,37
58,171,80
58,180,17
58,182,97
58,183,103
58,184,56
58,189,78
58,193,57
58,199,78
59,68,59
59,81,16
59,83,43
59,87,35
59,89,19
59,95,69
59,104,32
59,152,21
59,156,17
59,161,40
59,174,45
60,62,62
60,65,36
60,74,19
60,96,22
60,114,23
60,134,40
60,139,7
60,141,54
60,146,58
60,150,12
60,152,35
60,153,49
60,161,32
60,199,64
61,71,66
61,73,59
61,110,21
61,125,42
61,134,67
61,137,47
61,143,63
61,149,50
61,161,20
61,163,27
61,169,55
61,181,64
61,199,79
62,63,77
62,67,28
62,71,81
62,98,87
62,113,64
62,123,60
62,131,66
62,142,49
62,144,111
62,180,10
63,73,70
63,75,88
63,91,76
63,95,100
63,118,70
63,119,33
63,132,41
63,134,86
63,170,79
63,177,68
63,197,54
63,198,41
64,78,62
64,79,36
64,81,77
64,82,81
64,92,14
64,99,48
64,127,59
64,137,49
64,146,27
64,154,23
64,161,44
64,172,67
64,182,55
64,195,92
64,198,77
65,68,56
65,69,39
65,96,32
65,133,63
65,135,29
65,138,34
65,139,36
65,140,38
65,162,49
65,176,22
66,68,41
66,74,49
66,75,31
66,78,59
66,92,12
66,100,25
66,106,23
66,112,36
66,113,83
66,127,57
66,130,82
66,139,57
66,150,61
66,155,44
66,158,46
66,178,40
66,183,70
66,185,69
67,78,17
67,80,70
67,81,55
67,93,87
67,105,67
67,109,64
67,122,39
67,123,83
67,131,81
67,159,24
67,166,75
67,172,6
67,187,84
68,84,30
68,90,70
68,99,77
68,105,31
68,111,19
68,115,90
68,123,33
68,127,82
68,131,16
68,145,28
68,169,24
68,174,104
68,181,32
68,195,85
69,79,38
69,86,66
69,94,86
69,96,72
69,99,18
69,112,28
69,125,62
69,129,75
69,130,65
69,135,67
69,145,94
69,147,17
69,148,22
69,162,85
69,165,67
69,166,89
69,180,22
69,188,39
69,192,77
70,94,30
70,98,39
70,101,83
70,108,32
70,115,14
70,118,76
70,139,38
70,151,58
70,160,102
70,162,99
70,165,91
71,81,57
71,86,43
71,87,62
71,90,54
71,92,60
71,142,51
71,154,29
71,155,52
71,161,55
71,165,43
71,189,12
71,195,67
72,79,44
72,110,35
72,113,10
72,136,22
72,158,32
72,160,86
72,169,68
72,183,83
73,109,65
73,132,61
73,138,76
73,142,44
73,143,29
73,145,10
73,146,61
73,151,26
73,180,63
74,79,20
74,93,46
74,94,36
74,100,26
74,126,30
74,150,31
74,151,16
74,162,59
74,175,24
74,179,22
74,185,26
74,197,53
75,77,17
75,83,33
75,94,83
75,106,10
75,114,85
75,119,88
75,124,34
75,145,77
75,147,17
75,175,72
75,176,48
75,184,58
76,84,62
76,102,33
76,105,36
76,106,67
76,108,17
76,110,56
76,117,76
76,125,39
76,126,57
76,130,27
76,137,26
76,139,12
76,160,78
76,163,20
76,177,38
77,90,68
77,131,66
77,135,59
77,142,53
77,145,85
77,151,51
77,152,91
77,175,72
77,190,89
77,194,63
78,83,29
78,95,82
78,99,14
78,103,10
78,119,85
78,126,30
78,128,74
78,150,78
78,155,38
78,158,44
78,166,86
78,169,67
78,183,105
78,189,81
79,80,31
79,83,10
79,93,64
79,108,33
79,114,59
79,143,63
79,149,62
79,150,47
79,164,19
79,167,36
79,192,38
80,87,44
80,92,38
80,98,46
80,107,66
80,111,36
80,112,53
80,131,13
80,146,44
80,160,38
80,187,29
80,190,30
80,196,37
80,197,52
81,92,76
81,103,73
81,108,13
81,142,18
81,145,52
81,186,27
81,197,42
82,85,39
82,86,74
82,91,50
82,118,80
82,119,5
82,125,49
82,130,27
82,154,59
82,155,45
82,156,25
82,169,60
82,183,51
82,192,59
82,194,87
83,96,40
83,105,36
83,108,28
83,112,32
83,114,59
83,136,12
83,138,24
83,148,12
83,150,48
83,152,61
83,158,14
83,160,53
83,163,26
83,169,42
83,172,25
83,186,40
84,94,67
84,115,83
84,133,41
84,171,15
84,177,66
84,186,82
84,199,19
85,86,34
85,92,43
85,115,50
85,118,61
85,126,32
85,129,46
85,139,17
85,150,24
85,152,48
85,156,26
85,159,33
85,167,27
85,182,44
85,183,48
85,184,13
85,194,49
86,87,55
86,93,72
86,105,29
86,112,41
86,128,35
86,131,20
86,135,35
86,147,51
86,148,49
86,151,31
86,169,16
86,178,33
86,182,48
87,98,54
87,103,44
87,132,7
87,145,61
87,147,40
87,148,22
87,158,14
87,160,65
87,162,71
87,163,23
87,164,41
87,169,50
87,176,16
87,177,71
87,189,51
87,193,38
88,112,13
88,121,68
88,143,97
88,167,64
88,192,68
89,93,32
89,105,52
89,125,55
89,131,70
89,135,45
89,148,61
89,151,47
89,153,36
89,162,88
89,175,18
89,183,63
89,184,31
89,196,69
90,92,72
90,104,39
90,118,64
90,121,39
90,137,35
90,143,40
90,145,49
90,157,41
90,170,58
90,179,27
90,185,30
91,98,37
91,109,70
91,110,78
91,133,13
91,185,75
92,116,80
92,129,23
92,139,60
92,141,53
93,105,43
93,110,77
93,114,7
93,124,63
93,140,63
93,145,30
93,149,16
93,152,22
93,154,56
93,170,38
93,180,79
94,95,74
94,145,37
94,151,40
94,162,75
94,169,55
94,171,69
94,174,47
94,182,53
94,188,61
95,113,93
95,115,96
95,122,61
95,123,13
95,127,76
95,139,61
95,143,65
95,148,68
95,151,43
95,161,57
95,189,44
95,191,49
95,193,33
96,98,43
96,119,48
96,122,33
96,125,9
96,126,39
96,129,38
96,146,48
96,147,61
96,151,14
96,158,30
96,173,26
97,100,32
97,101,61
97,109,100
97,111,65
97,118,72
97,123,14
97,134,37
97,136,63
97,145,64
97,181,15
97,187,18
97,198,85
98,113,48
98,119,12
98,128,36
98,132,59
98,137,29
98,140,63
98,157,35
98,171,67
98,178,56
98,185,60
98,195,33
99,125,44
99,127,15
99,133,84
99,176,37
99,180,3
99,194,63
99,196,89
99,198,76
100,102,28
100,122,24
100,132,36
100,140,31
100,146,21
100,155,19
100,160,33
101,107,98
101,116,74
101,118,104
101,142,62
101,143,36
101,147,91
101,161,65
101,164,68
101,170,7
101,198,49
102,108,32
102,115,58
102,120,40
102,125,9
102,132,46
102,140,27
102,144,52
102,150,22
102,160,46
102,169,17
102,181,34
102,185,52
102,191,29
103,108,63
103,112,33
103,114,98
103,120,102
103,140,82
103,149,94
103,155,48
103,156,90
103,164,46
103,192,83
104,111,39
104,114,35
104,124,34
104,127,50
104,141,54
104,145,27
104,161,29
104,169,16
104,175,33
104,178,31
105,147,59
105,149,49
105,160,42
105,168,12
105,190,32
105,199,45
106,119,80
106,123,35
106,141,41
106,142,49
106,149,82
106,151,36
106,157,51
106,167,38
106,175,65
106,191,20
107,138,10
107,148,17
107,151,54
107,154,64
107,161,33
107,178,90
107,180,19
107,186,48
107,198,84
108,116,18
108,117,59
108,139,11
108,147,58
108,165,59
108,176,13
108,180,44
108,183,60
108,188,37
108,189,39
108,194,73
108,197,46
109,126,72
109,132,44
109,135,53
109,142,34
109,148,64
109,150,43
109,160,100
109,162,97
109,171,91
110,114,73
110,126,24
110,131,65
110,142,34
110,144,102
110,164,34
110,171,72
110,178,79
110,179,23
110,191,27
110,196,90
111,129,54
111,157,29
111,179,84
111,186,94
111,192,32
112,114,86
112,124,33
112,125,47
112,129,48
112,154,48
112,161,33
112,163,55
112,185,53
113,138,45
113,140,80
113,142,26
113,149,37
113,153,15
113,166,31
113,174,18
113,197,59
113,198,44
113,199,99
114,148,71
114,154,49
114,174,63
114,192,46
114,198,10
115,123,95
115,138,50
115,146,80
115,147,73
115,149,35
115,178,87
115,179,27
115,189,62
115,193,63
115,195,17
116,118,65
116,123,86
116,127,49
116,128,52
116,131,69
116,134,73
116,150,36
116,156,38
116,166,19
116,191,52
117,120,97
117,128,79
117,132,36
117,153,48
117,157,78
117,165,68
117,167,74
117,187,78
117,197,105
118,119,86
118,126,38
118,140,80
118,155,42
118,157,79
118,160,75
118,169,74
118,171,88
118,172,12
118,175,71
118,176,51
118,182,105
118,194,85
118,196,108
119,126,70
119,129,86
119,150,22
120,126,74
120,134,58
120,138,83
120,156,17
120,181,74
120,188,75
120,189,29
120,193,51
120,196,41
121,127,55
121,131,20
121,140,27
121,169,18
121,182,31
121,184,20
121,186,63
121,193,13
122,132,18
122,138,33
122,146,42
122,147,42
122,174,53
122,177,62
122,180,28
122,183,65
122,194,62
122,196,65
122,199,65
123,126,43
123,132,72
123,134,24
123,152,92
123,154,24
123,155,53
123,158,54
123,159,66
123,184,58
123,189,51
123,192,25
123,196,57
124,139,33
124,143,64
124,153,35
124,168,26
124,178,64
124,194,61
125,147,52
125,165,25
125,182,40
125,197,55
126,145,63
126,148,17
126,160,38
126,181,36
126,190,67
126,196,75
127,128,61
127,130,45
127,154,54
127,157,60
127,170,82
127,172,9
127,179,21
127,197,83
128,138,69
128,140,26
128,148,56
128,156,20
128,185,59
128,186,68
128,198,36
129,156,65
129,166,97
129,174,111
129,184,59
129,186,94
129,188,91
130,142,24
130,150,44
130,167,72
130,169,68
130,170,73
130,176,34
130,188,31
131,143,49
131,153,80
131,171,12
131,193,18
131,194,27
131,196,34
132,133,81
132,134,68
132,168,35
132,173,33
132,175,39
132,184,32
132,198,56
133,141,91
133,162,35
133,181,44
133,187,41
133,190,2
133,192,27
134,136,61
134,143,50
134,162,16
134,167,10
134,175,55
134,177,50
134,195,80
135,141,53
135,143,35
135,145,26
135,148,45
135,150,20
135,176,19
135,178,34
135,192,22
135,193,13
135,199,52
136,138,24
136,146,45
136,148,20
136,169,49
136,176,16
136,178,69
136,197,66
137,142,31
137,184,18
137,186,61
137,188,67
137,189,8
137,190,31
138,168,50
138,177,95
139,140,49
139,144,57
139,160,65
139,165,53
139,177,43
139,182,51
139,185,36
140,143,57
140,150,47
140,169,9
140,186,84
141,151,46
141,164,40
141,165,63
141,180,19
141,188,22
141,195,62
141,199,79
142,145,49
142,152,38
142,174,44
142,184,13
142,186,30
143,163,38
143,173,34
143,185,68
144,155,78
144,159,91
144,163,62
144,190,32
144,196,20
145,152,50
145,153,78
145,179,67
145,188,84
145,194,56
146,152,90
146,164,6
146,168,44
146,174,93
146,181,33
146,188,63
146,190,72
146,195,87
147,157,68
147,164,24
147,167,60
147,168,52
147,178,81
148,153,40
148,154,47
148,194,64
149,151,47
149,153,52
149,161,57
149,173,30
149,184,32
149,197,22
149,198,11
149,199,94
150,163,22
150,178,42
150,181,56
150,186,56
151,155,18
152,153,50
152,167,71
152,170,58
152,191,66
152,195,15
152,197,27
153,158,37
153,178,91
153,197,73
154,179,56
154,187,21
155,158,6
155,159,14
155,168,18
155,183,67
155,192,41
155,196,66
155,197,62
156,160,69
156,176,32
156,189,14
156,192,37
156,193,34
156,197,22
157,170,21
157,176,30
157,191,37
158,167,40
158,193,24
159,160,63
159,172,19
159,186,31
159,192,56
159,195,51
160,167,28
160,173,63
160,175,76
160,179,74
160,196,67
161,171,54
161,182,66
161,183,71
161,189,47
161,192,42
161,193,26
161,194,56
162,177,67
162,180,64
162,182,38
163,181,49
163,187,54
164,172,43
165,167,15
165,168,37
165,173,51
165,178,33
165,190,44
165,193,23
165,198,71
166,168,50
166,179,48
166,182,71
166,195,10
167,177,55
167,179,63
167,181,15
167,193,15
167,199,27
168,169,24
168,181,39
168,198,37
169,170,33
169,177,53
169,182,34
169,189,28
169,191,30
170,171,36
170,188,92
170,191,58
171,179,76
171,185,80
171,187,11
171,188,92
171,189,39
171,195,89
172,177,96
172,182,96
172,186,38
172,191,36
173,185,36
173,193,27
174,179,39
174,186,22
174,187,108
174,195,23
175,180,58
175,186,40
175,187,69
176,187,54
177,180,88
177,186,80
177,199,81
178,195,82
178,199,37
179,188,16
179,196,82
179,198,53
180,184,45
180,190,78
180,192,54
180,197,86
180,199,61
182,185,85
182,189,23
184,199,65
185,188,12
186,188,17
186,189,69
186,196,92
187,193,30
189,198,29
192,198,53
193,196,45
195,196,74
