# Edges: fromIndex, toIndex, edgeCost
3,85,22
3,88,90
3,89,67
3,90,86
3,91,81
3,94,77
3,95,17
3,98,64
3,106,111
3,107,109
3,108,33
3,112,83
3,117,104
3,122,45
3,123,34
3,127,48
3,128,51
3,129,80
3,130,43
3,131,11
3,132,76
3,134,58
3,135,89
3,138,16
3,140,89
3,142,82
3,143,85
3,144,49
3,148,60
3,150,53
3,151,96
3,152,102
3,154,30
3,155,91
3,156,44
3,157,71
3,158,92
3,159,87
3,161,83
3,164,35
3,166,51
3,167,14
3,168,55
3,172,102
3,179,67
3,181,87
3,183,53
3,187,57
3,188,24
3,190,41
3,194,49
3,199,15
4,8,77
4,14,58
4,17,86
4,24,73
4,25,78
4,26,91
4,29,32
4,31,52
4,32,45
4,43,79
4,44,16
4,45,78
4,49,57
4,50,63
4,51,85
4,52,74
4,56,97
4,59,60
4,61,60
4,63,78
4,68,43
4,70,23
4,74,79
4,75,75
4,87,47
4,88,83
4,89,60
4,90,81
4,91,74
4,93,19
4,96,73
4,98,58
4,99,63
4,100,88
4,106,104
4,117,97
4,123,27
4,124,67
4,125,55
4,129,72
4,133,39
4,137,48
4,144,42
4,145,36
4,146,51
4,150,48
4,151,89
4,153,13
4,156,38
4,158,84
4,161,77
4,163,75
4,164,28
4,165,54
4,166,44
4,169,74
4,170,60
4,174,23
4,175,7
4,177,51
4,181,81
4,189,31
4,193,103
4,194,43
4,198,43
5,10,37
5,11,28
5,12,67
5,13,58
5,14,38
5,15,24
5,17,76
5,19,23
5,21,52
5,22,59
5,24,65
5,25,57
5,26,68
5,27,43
5,28,62
5,31,29
5,37,19
5,39,72
5,40,71
5,42,63
5,43,58
5,48,20
5,50,49
5,51,63
5,52,59
5,54,39
5,58,26
5,59,46
5,61,36
5,62,62
5,64,48
5,67,17
5,68,24
5,70,25
5,75,61
5,78,60
5,79,20
5,80,69
5,82,11
5,84,21
5,87,23
5,88,63
5,90,69
5,91,57
5,99,57
5,100,67
5,102,31
5,105,36
5,106,80
5,108,14
5,109,23
5,110,23
5,111,65
5,115,79
5,118,72
5,119,34
5,120,34
5,122,33
5,124,43
5,127,18
5,129,48
5,130,14
5,131,22
5,144,17
5,147,36
5,149,65
5,151,67
5,154,16
5,159,60
5,162,7
5,163,57
5,164,6
5,166,29
5,168,39
5,169,51
5,170,37
5,177,32
5,180,27
5,182,73
5,186,19
5,187,26
5,188,8
5,191,57
5,193,80
5,195,75
5,197,58
5,199,18
6,7,60
6,10,48
6,14,48
6,17,5
6,25,49
6,27,49
6,29,94
6,32,42
6,33,110
6,35,104
6,36,112
6,39,6
6,40,6
6,41,86
6,44,85
6,45,127
6,48,83
6,49,30
6,51,112
6,52,127
6,54,112
6,55,48
6,57,100
6,60,25
6,62,126
6,65,102
6,66,97
6,67,85
6,73,112
6,74,43
6,75,132
6,78,66
6,80,11
6,82,75
6,85,89
6,86,76
6,87,68
6,88,45
6,89,89
6,90,16
6,93,75
6,95,87
6,100,48
6,102,96
6,106,76
6,108,91
6,110,58
6,113,93
6,114,66
6,115,78
6,117,98
6,120,67
6,121,72
6,124,74
6,127,66
6,128,91
6,133,100
6,134,58
6,136,40
6,137,111
6,139,87
6,142,66
6,143,52
6,145,50
6,147,47
6,148,46
6,152,85
6,154,64
6,156,105
6,160,71
6,164,82
6,165,64
6,166,102
6,167,94
6,168,38
6,171,80
6,173,70
6,180,53
6,183,73
6,184,28
6,187,71
6,193,74
6,198,48
7,12,56
7,13,48
7,15,40
7,16,53
7,21,36
7,22,63
7,28,50
7,36,68
7,41,28
7,46,65
7,48,28
7,50,33
7,52,72
7,54,54
7,56,65
7,58,28
7,60,49
7,62,74
7,63,60
7,67,28
7,70,18
7,72,25
7,75,76
7,76,21
7,78,52
7,82,17
7,83,17
7,88,50
7,89,41
7,90,52
7,91,69
7,92,37
7,93,15
7,98,61
7,102,42
7,106,73
7,108,30
7,111,48
7,114,39
7,118,61
7,121,54
7,122,50
7,125,23
7,127,13
7,133,40
7,134,19
7,135,58
7,143,46
7,148,21
7,149,70
7,150,54
7,152,66
7,156,44
7,158,64
7,161,72
7,164,22
7,169,56
7,171,38
7,173,55
7,177,18
7,178,63
7,184,32
7,198,12
7,199,24
8,11,84
8,12,62
8,17,103
8,20,84
8,22,11
8,26,60
8,27,58
8,31,45
8,34,61
8,39,101
8,40,102
8,43,4
8,46,18
8,47,33
8,49,93
8,51,8
8,55,61
8,57,8
8,60,85
8,61,39
8,64,12
8,65,22
8,70,79
8,71,76
8,73,48
8,75,36
8,76,74
8,83,48
8,84,38
8,86,55
8,91,21
8,93,61
8,94,72
8,97,99
8,100,70
8,101,85
8,103,8
8,107,38
8,109,35
8,111,98
8,113,61
8,115,58
8,117,32
8,118,66
8,121,44
8,125,54
8,126,65
8,130,41
8,131,77
8,134,51
8,135,23
8,137,40
8,138,79
8,144,40
8,145,84
8,149,12
8,152,41
8,153,89
8,154,68
8,155,94
8,157,21
8,158,14
8,161,24
8,166,36
8,167,72
8,169,8
8,170,44
8,174,80
8,176,51
8,177,60
8,183,39
8,185,48
8,188,61
8,190,46
8,193,62
8,195,46
8,196,42
8,199,74
9,11,84
9,13,49
9,15,47
9,16,15
9,18,18
9,21,91
9,24,94
9,25,55
9,27,53
9,28,57
9,30,76
9,35,50
9,36,11
9,37,74
9,40,96
9,41,69
9,42,70
9,45,34
9,46,10
9,48,75
9,50,72
9,51,10
9,54,41
9,57,10
9,61,34
9,62,31
9,64,8
9,67,71
9,68,53
9,69,31
9,70,78
9,71,74
9,74,61
9,76,74
9,77,64
9,81,56
9,83,48
9,93,61
9,94,66
9,96,76
9,97,94
9,98,44
9,99,91
9,100,62
9,103,14
9,105,46
9,109,38
9,112,52
9,113,53
9,114,36
9,115,50
9,117,24
9,120,35
9,121,36
9,126,68
9,131,78
9,132,51
9,134,47
9,147,82
9,148,59
9,157,28
9,164,51
9,168,73
9,170,38
9,173,39
9,174,79
9,176,43
9,177,56
9,178,7
9,187,36
9,189,85
9,192,20
9,194,69
9,197,49
10,12,67
10,13,61
10,16,75
10,17,48
10,20,42
10,21,16
10,24,34
10,26,71
10,29,55
10,33,77
10,36,92
10,40,42
10,41,41
10,48,36
10,52,96
10,56,79
10,61,52
10,62,98
10,64,75
10,65,91
10,72,48
10,73,72
10,75,99
10,76,27
10,77,20
10,79,58
10,82,30
10,85,45
10,92,58
10,94,42
10,97,35
10,98,84
10,100,63
10,102,49
10,103,80
10,106,86
10,108,51
10,111,36
10,112,55
10,113,102
10,114,57
10,115,86
10,118,72
10,119,36
10,121,71
10,122,70
10,123,48
10,124,61
10,127,36
10,129,69
10,132,48
10,134,38
10,136,56
10,137,74
10,140,61
10,142,62
10,143,57
10,144,46
10,157,83
10,158,87
10,164,44
10,167,48
10,175,45
10,176,72
10,179,38
10,181,47
10,184,25
10,191,72
10,194,16
10,197,61
10,199,31
11,16,81
11,17,77
11,20,13
11,21,44
11,22,88
11,27,60
11,29,41
11,30,9
11,32,34
11,38,95
11,41,19
11,44,11
11,45,88
11,46,90
11,53,55
11,56,95
11,57,75
11,58,53
11,60,73
11,61,60
11,65,96
11,66,34
11,70,14
11,74,74
11,77,34
11,83,35
11,85,26
11,87,48
11,91,84
11,92,43
11,93,23
11,102,21
11,104,32
11,105,58
11,109,50
11,113,116
11,122,52
11,127,41
11,129,75
11,131,7
11,137,59
11,139,11
11,140,79
11,142,75
11,148,49
11,149,94
11,151,88
11,154,20
11,156,49
11,161,87
11,163,70
11,166,54
11,167,22
11,168,42
11,169,80
11,170,60
11,171,64
11,172,97
11,181,74
11,182,96
11,188,23
11,191,82
11,192,69
11,195,100
11,198,38
12,13,9
12,15,78
12,16,39
12,18,37
12,21,64
12,22,54
12,27,26
12,31,38
12,36,66
12,37,82
12,38,50
12,39,52
12,41,82
12,44,98
12,46,48
12,47,30
12,54,83
12,58,48
12,61,33
12,62,85
12,63,56
12,71,62
12,77,52
12,78,13
12,79,78
12,81,26
12,83,61
12,85,81
12,87,45
12,93,69
12,96,35
12,98,89
12,100,9
12,102,98
12,104,70
12,111,53
12,113,36
12,117,43
12,119,95
12,124,32
12,126,88
12,127,49
12,130,65
12,131,84
12,132,20
12,133,77
12,135,40
12,143,10
12,144,53
12,154,66
12,157,77
12,158,52
12,159,74
12,163,21
12,166,76
12,167,91
12,170,30
12,171,41
12,172,42
12,173,16
12,175,97
12,177,38
12,184,46
12,186,66
12,190,79
12,192,40
12,198,48
12,199,80
13,15,69
13,16,33
13,17,52
13,18,30
13,19,47
13,20,86
13,22,48
13,23,33
13,26,10
13,28,8
13,31,29
13,35,74
13,42,22
13,43,60
13,45,81
13,50,34
13,52,82
13,56,18
13,58,39
13,65,46
13,68,37
13,72,57
13,73,81
13,77,44
13,79,69
13,83,52
13,85,72
13,86,23
13,89,44
13,90,41
13,92,69
13,94,23
13,96,32
13,97,53
13,98,81
13,99,54
13,100,13
13,101,58
13,104,64
13,110,58
13,111,51
13,113,41
13,116,24
13,117,41
13,120,25
13,124,24
13,125,25
13,126,79
13,129,30
13,131,75
13,134,29
13,136,18
13,143,4
13,147,58
13,149,56
13,151,10
13,153,93
13,155,41
13,157,69
13,159,68
13,160,44
13,163,19
13,164,58
13,168,44
13,175,88
13,176,12
13,178,45
13,179,22
13,180,55
13,184,41
13,185,24
13,186,57
13,193,24
13,195,29
13,196,18
13,198,41
14,19,23
14,22,56
14,24,39
14,25,20
14,27,5
14,33,62
14,36,65
14,38,58
14,39,42
14,42,24
14,45,79
14,46,54
14,47,31
14,48,53
14,49,36
14,51,65
14,53,62
14,57,52
14,61,20
14,64,47
14,66,57
14,67,53
14,70,41
14,71,30
14,73,68
14,74,21
14,75,84
14,77,20
14,83,34
14,84,49
14,86,46
14,92,54
14,94,16
14,95,53
14,96,23
14,97,40
14,106,49
14,110,34
14,113,64
14,118,36
14,119,63
14,120,19
14,122,67
14,124,27
14,129,36
14,134,10
14,137,66
14,138,49
14,141,54
14,144,30
14,150,69
14,152,47
14,153,70
14,154,34
14,155,37
14,156,61
14,161,77
14,166,56
14,168,21
14,170,16
14,172,55
14,173,33
14,175,65
14,176,34
14,177,6
14,184,23
14,185,11
14,188,46
14,192,34
14,193,49
14,197,24
14,199,49
15,23,48
15,28,75
15,30,42
15,33,18
15,34,25
15,35,4
15,36,48
15,38,61
15,39,95
15,40,94
15,41,28
15,44,54
15,50,70
15,51,51
15,52,36
15,54,15
15,57,36
15,59,68
15,60,85
15,61,45
15,62,42
15,68,44
15,71,52
15,77,49
15,78,68
15,83,23
15,86,82
15,88,78
15,89,31
15,94,72
15,98,22
15,102,39
15,103,34
15,105,11
15,108,11
15,111,88
15,113,95
15,115,85
15,118,83
15,120,44
15,128,15
15,130,14
15,131,40
15,132,63
15,133,1
15,136,81
15,137,11
15,138,44
15,140,72
15,142,60
15,146,16
15,149,55
15,151,76
15,152,72
15,154,40
15,158,53
15,159,44
15,161,39
15,162,30
15,166,7
15,167,30
15,171,39
15,172,67
15,173,68
15,179,59
15,182,79
15,185,47
15,186,12
15,187,35
15,189,58
15,191,60
15,197,69
16,17,83
16,19,57
16,20,84
16,22,15
16,23,3
16,25,40
16,27,39
16,30,72
16,32,78
16,33,44
16,34,61
16,37,72
16,38,16
16,40,83
16,41,68
16,42,55
16,43,27
16,46,12
16,48,74
16,59,59
16,60,64
16,62,46
16,68,45
16,69,40
16,73,61
16,75,58
16,78,26
16,79,53
16,82,64
16,88,47
16,89,20
16,91,44
16,93,58
16,97,81
16,99,79
16,102,84
16,104,80
16,106,39
16,107,24
16,108,55
16,112,37
16,113,43
16,114,22
16,117,19
16,118,43
16,124,14
16,126,70
16,132,37
16,133,50
16,134,37
16,135,4
16,136,52
16,138,76
16,142,22
16,146,37
16,147,73
16,150,58
16,153,90
16,154,62
16,157,40
16,159,34
16,164,50
16,165,29
16,166,47
16,169,15
16,171,16
16,172,16
16,175,85
16,177,45
16,179,42
16,188,61
16,195,26
16,197,33
17,18,79
17,19,53
17,21,33
17,27,45
17,29,92
17,35,102
17,38,98
17,39,4
17,43,107
17,44,86
17,46,95
17,48,82
17,52,124
17,59,30
17,60,20
17,62,123
17,66,95
17,67,85
17,68,54
17,72,83
17,73,110
17,79,95
17,90,11
17,91,118
17,95,86
17,97,13
17,102,96
17,103,101
17,106,71
17,107,93
17,114,61
17,117,93
17,120,63
17,123,86
17,131,79
17,133,97
17,134,55
17,135,86
17,140,51
17,145,50
17,149,106
17,150,112
17,153,95
17,154,63
17,156,102
17,159,114
17,160,69
17,173,65
17,174,63
17,180,53
17,181,17
17,184,26
17,188,81
17,192,78
17,193,69
17,194,44
17,198,47
17,199,77
18,19,53
18,24,77
18,25,37
18,27,35
18,28,39
18,29,48
18,33,43
18,36,29
18,39,78
18,43,29
18,45,50
18,48,70
18,53,50
18,56,35
18,62,48
18,67,66
18,68,40
18,72,43
18,78,24
18,80,81
18,81,38
18,87,29
18,90,68
18,91,45
18,92,51
18,93,54
18,98,54
18,100,44
18,101,69
18,103,27
18,104,76
18,105,53
18,107,28
18,110,62
18,114,18
18,117,23
18,123,49
18,125,33
18,128,35
18,131,72
18,132,33
18,134,32
18,135,8
18,137,53
18,138,71
18,139,75
18,141,20
18,142,19
18,144,32
18,145,69
18,149,26
18,151,31
18,155,69
18,157,40
18,159,37
18,162,46
18,163,47
18,168,58
18,172,20
18,173,22
18,176,26
18,181,63
18,183,28
18,185,27
18,186,38
18,187,25
18,193,39
18,194,55
18,196,18
18,197,30
18,199,68
19,20,41
19,21,29
19,27,29
19,28,48
19,30,22
19,31,26
19,34,27
19,39,49
19,40,48
19,41,33
19,44,42
19,45,80
19,47,48
19,48,31
19,49,29
19,54,61
19,56,65
19,58,34
19,60,44
19,61,34
19,62,80
19,65,73
19,71,8
19,72,32
19,77,3
19,81,29
19,82,22
19,84,42
19,90,46
19,97,42
19,102,46
19,103,61
19,105,58
19,106,73
19,108,37
19,110,10
19,113,87
19,114,41
19,115,72
19,118,60
19,119,39
19,123,33
19,125,23
19,127,18
19,133,47
19,134,21
19,138,26
19,140,49
19,141,72
19,143,44
19,146,51
19,150,61
19,151,57
19,155,50
19,158,68
19,159,76
19,161,79
19,167,41
19,171,42
19,175,43
19,176,57
19,178,68
19,182,66
19,183,28
19,184,26
19,187,28
19,193,72
19,198,7
20,21,58
20,23,81
20,25,84
20,26,97
20,34,23
20,35,43
20,36,90
20,37,12
20,38,98
20,41,16
20,42,86
20,43,86
20,44,11
20,45,84
20,49,60
20,50,68
20,51,92
20,54,58
20,57,76
20,59,65
20,62,86
20,63,84
20,64,78
20,68,50
20,69,62
20,71,38
20,73,48
20,75,80
20,77,45
20,78,90
20,80,79
20,86,106
20,87,53
20,90,86
20,94,76
20,95,16
20,96,78
20,98,63
20,102,8
20,107,109
20,108,33
20,109,48
20,110,32
20,112,83
20,113,123
20,114,76
20,118,100
20,122,45
20,124,74
20,125,61
20,132,75
20,133,45
20,135,89
20,140,88
20,149,95
20,150,53
20,157,71
20,158,91
20,159,87
20,161,83
20,164,34
20,169,81
20,171,68
20,173,92
20,174,27
20,175,3
20,180,37
20,181,86
20,182,103
20,183,53
20,184,65
20,187,57
20,188,23
20,195,106
20,197,87
20,198,49
21,22,94
21,26,68
21,27,43
21,29,69
21,30,40
21,32,10
21,33,90
21,34,54
21,36,101
21,38,97
21,40,26
21,44,52
21,46,93
21,51,101
21,54,90
21,55,35
21,59,24
21,60,37
21,61,57
21,64,83
21,66,69
21,67,56
21,69,87
21,70,32
21,73,87
21,75,112
21,78,67
21,79,72
21,83,54
21,85,61
21,86,82
21,90,34
21,92,73
21,100,58
21,101,14
21,102,65
21,104,12
21,110,29
21,111,22
21,115,85
21,117,96
21,120,56
21,121,72
21,123,62
21,124,66
21,126,67
21,131,48
21,132,48
21,134,44
21,136,50
21,138,42
21,140,59
21,142,63
21,147,16
21,148,33
21,149,101
21,154,36
21,158,93
21,160,50
21,163,43
21,164,58
21,169,88
21,171,68
21,172,94
21,173,71
21,176,71
21,178,92
21,184,18
21,186,68
21,194,23
21,196,75
21,197,59
21,199,47
22,23,16
22,24,96
22,26,50
22,27,54
22,30,79
22,31,43
22,32,90
22,35,55
22,36,12
22,37,78
22,38,10
22,41,73
22,43,14
22,44,98
22,46,7
22,47,26
22,52,40
22,54,46
22,58,35
22,60,79
22,62,34
22,64,11
22,69,35
22,72,50
22,73,58
22,75,47
22,76,78
22,79,54
22,80,100
22,81,57
22,83,52
22,85,68
22,86,45
22,88,62
22,90,87
22,93,65
22,98,48
22,99,93
22,102,88
22,105,50
22,107,27
22,110,76
22,116,35
22,119,94
22,130,47
22,135,13
22,137,50
22,138,83
22,141,20
22,143,52
22,144,43
22,145,84
22,153,95
22,156,54
22,158,2
22,160,48
22,161,35
22,166,45
22,167,79
22,170,40
22,175,89
22,176,41
22,177,58
22,179,57
22,182,43
22,184,79
22,187,39
22,188,66
22,194,71
23,25,40
23,29,47
23,32,76
23,37,69
23,39,81
23,41,65
23,42,54
23,43,26
23,44,88
23,48,70
23,49,76
23,51,25
23,52,49
23,53,49
23,54,48
23,56,37
23,61,20
23,63,16
23,70,69
23,74,46
23,79,50
23,81,41
23,82,61
23,83,42
23,86,35
23,87,30
23,89,16
23,95,65
23,96,61
23,97,80
23,99,77
23,101,71
23,102,80
23,105,51
23,106,41
23,109,38
23,112,37
23,114,21
23,115,38
23,120,22
23,121,22
23,122,58
23,123,49
23,124,12
23,125,35
23,128,34
23,130,40
23,132,36
23,135,7
23,136,51
23,137,51
23,139,76
23,144,32
23,148,45
23,154,59
23,155,72
23,156,52
23,157,38
23,159,34
23,162,47
23,168,60
23,169,14
23,174,70
23,177,42
23,181,66
23,190,50
23,192,8
23,193,42
24,25,46
24,27,41
24,32,29
24,35,92
24,36,104
24,37,68
24,38,96
24,40,7
24,43,103
24,44,72
24,47,70
24,48,70
24,49,17
24,51,105
24,57,91
24,58,68
24,62,117
24,64,86
24,65,97
24,66,84
24,67,72
24,69,96
24,73,100
24,75,121
24,76,61
24,77,39
24,83,65
24,85,77
24,87,58
24,91,112
24,92,86
24,94,30
24,95,74
24,96,21
24,97,0
24,99,10
24,101,31
24,103,96
24,108,79
24,109,83
24,111,3
24,112,47
24,115,77
24,116,61
24,117,94
24,121,68
24,124,67
24,125,45
24,126,83
24,128,80
24,129,75
24,130,75
24,131,66
24,132,44
24,136,39
24,140,52
24,141,90
24,143,49
24,147,33
24,149,103
24,150,103
24,153,81
24,160,60
24,161,116
24,163,34
24,164,70
24,168,26
24,169,91
24,172,92
24,173,66
24,174,50
24,175,79
24,180,40
24,187,61
24,188,69
24,189,43
25,27,15
25,29,67
25,30,66
25,31,29
25,33,74
25,39,44
25,41,72
25,42,15
25,43,66
25,52,87
25,56,24
25,57,56
25,59,28
25,65,53
25,68,34
25,70,61
25,71,50
25,76,66
25,80,49
25,82,63
25,84,64
25,88,7
25,89,48
25,92,71
25,95,73
25,97,46
25,100,10
25,102,87
25,104,58
25,105,79
25,107,49
25,108,67
25,109,62
25,111,43
25,113,47
25,116,27
25,117,48
25,120,28
25,121,22
25,122,83
25,127,39
25,128,57
25,129,36
25,134,28
25,136,11
25,137,79
25,140,6
25,141,45
25,145,55
25,147,53
25,148,25
25,150,83
25,151,16
25,154,55
25,157,74
25,161,84
25,166,70
25,171,37
25,173,21
25,175,86
25,177,27
25,179,18
25,180,51
25,182,27
25,185,24
25,187,36
25,189,62
25,191,29
25,195,37
25,197,7
26,28,12
26,30,79
26,31,39
26,32,71
26,33,77
26,34,76
26,35,83
26,37,84
26,42,27
26,43,63
26,46,45
26,48,86
26,50,42
26,52,87
26,56,8
26,59,44
26,61,33
26,63,54
26,64,48
26,65,46
26,66,85
26,69,73
26,71,65
26,74,20
26,75,94
26,79,78
26,81,29
26,85,83
26,86,14
26,87,45
26,90,46
26,91,80
26,93,71
26,95,84
26,96,39
26,97,60
26,100,14
26,101,68
26,105,84
26,107,37
26,109,68
26,112,15
26,116,33
26,121,15
26,122,90
26,124,31
26,125,35
26,127,50
26,129,34
26,130,66
26,134,39
26,136,21
26,137,84
26,138,83
26,139,92
26,141,36
26,144,53
26,147,69
26,148,40
26,155,45
26,157,75
26,158,48
26,162,62
26,163,26
26,165,37
26,166,76
26,167,92
26,168,54
26,171,40
26,174,76
26,177,41
26,178,47
26,179,32
26,180,65
26,181,39
26,182,12
26,183,49
26,186,66
26,189,77
26,190,79
26,192,38
26,193,14
26,195,24
26,196,17
26,197,10
26,198,51
26,199,83
27,29,54
27,30,51
27,31,17
27,32,43
27,33,64
27,35,63
27,36,63
27,39,42
27,41,57
27,44,71
27,47,28
27,48,59
27,49,40
27,55,10
27,58,31
27,60,27
27,61,19
27,64,45
27,67,58
27,74,16
27,78,25
27,82,48
27,101,39
27,102,72
27,103,56
27,107,55
27,110,39
27,111,39
27,113,59
27,118,31
27,121,29
27,122,71
27,125,8
27,126,64
27,127,25
27,128,46
27,131,58
27,132,6
27,140,19
27,146,54
27,148,11
27,149,62
27,150,72
27,151,28
27,152,43
27,154,40
27,155,36
27,156,64
27,160,30
27,163,15
27,165,17
27,166,59
27,167,66
27,169,50
27,173,28
27,174,47
27,175,71
27,176,29
27,178,52
27,179,3
27,180,36
27,181,29
27,183,28
27,184,26
27,185,12
27,186,47
27,187,24
27,188,50
27,190,59
27,191,32
27,192,33
27,193,43
27,196,32
27,199,54
28,30,70
28,31,33
28,32,59
28,33,77
28,34,69
28,36,68
28,39,44
28,42,15
28,46,52
28,48,78
28,49,52
28,50,30
28,51,67
28,52,90
28,58,45
28,62,86
28,63,59
28,65,54
28,71,54
28,72,62
28,73,87
28,77,44
28,79,74
28,80,51
28,87,40
28,88,5
28,89,51
28,90,34
28,91,83
28,92,75
28,93,64
28,98,88
28,101,56
28,105,83
28,107,48
28,108,72
28,111,45
28,116,31
28,117,48
28,128,61
28,129,38
28,130,62
28,134,32
28,135,43
28,136,10
28,137,83
28,140,6
28,141,45
28,142,19
28,150,87
28,152,35
28,154,59
28,160,48
28,161,87
28,163,13
28,165,32
28,166,74
28,168,42
28,169,56
28,170,27
28,174,66
28,176,18
28,180,55
28,184,37
28,185,28
28,190,76
28,191,30
28,193,27
28,194,44
28,197,8
28,199,74
29,30,36
29,34,18
29,35,9
29,37,30
29,40,87
29,41,22
29,42,75
29,43,47
29,44,49
29,50,64
29,54,22
29,57,37
29,58,27
29,60,79
29,69,23
29,70,42
29,73,18
29,76,33
29,77,42
29,78,65
29,79,3
29,80,85
29,81,56
29,89,31
29,92,4
29,94,66
29,95,22
29,97,82
29,99,74
29,104,61
29,107,75
29,109,10
29,115,83
29,118,80
29,120,40
29,122,17
29,126,19
29,129,47
29,131,34
29,132,58
29,133,7
29,134,40
29,136,76
29,138,38
29,139,34
29,141,67
29,142,57
29,143,65
29,146,19
29,147,54
29,151,72
29,154,33
29,168,56
29,169,44
29,171,37
29,176,69
29,177,45
29,181,81
29,182,77
29,188,18
29,189,51
29,190,5
29,193,85
29,194,48
29,196,64
30,37,10
30,41,17
30,43,79
30,44,20
30,45,82
30,49,42
30,51,84
30,52,79
30,55,41
30,56,86
30,57,67
30,62,83
30,63,75
30,72,32
30,75,81
30,76,3
30,79,38
30,81,52
30,84,41
30,89,56
30,90,67
30,101,27
30,103,68
30,104,29
30,110,13
30,112,64
30,114,60
30,115,93
30,119,17
30,120,49
30,122,48
30,124,59
30,129,66
30,131,8
30,133,43
30,135,76
30,140,70
30,141,88
30,142,65
30,145,21
30,149,86
30,150,55
30,153,25
30,154,11
30,155,71
30,156,45
30,159,81
30,165,45
30,166,48
30,167,23
30,168,35
30,171,55
30,179,48
30,185,46
30,186,40
30,187,42
30,188,17
30,189,17
30,190,39
30,192,60
30,193,93
30,196,76
31,34,37
31,35,46
31,36,50
31,39,58
31,42,38
31,45,63
31,46,43
31,48,48
31,49,48
31,51,51
31,57,37
31,60,44
31,62,62
31,67,46
31,68,13
31,69,43
31,71,34
31,72,28
31,75,68
31,76,42
31,77,23
31,78,30
31,80,58
31,81,20
31,82,37
31,83,23
31,86,47
31,89,25
31,91,58
31,93,32
31,100,40
31,105,51
31,111,53
31,114,17
31,117,49
31,118,43
31,120,6
31,121,31
31,123,34
31,129,25
31,131,49
31,132,20
31,134,6
31,137,51
31,143,28
31,148,18
31,149,51
31,151,37
31,153,65
31,159,55
31,164,29
31,165,2
31,171,17
31,173,32
31,174,42
31,175,60
31,176,35
31,178,42
31,179,17
31,180,34
31,181,46
31,183,11
31,185,5
31,186,29
31,190,42
31,192,21
31,196,33
31,199,45
32,35,70
32,37,41
32,38,94
32,40,36
