# Edges: fromIndex, toIndex, edgeCost
29,84,27
29,86,36
29,91,15
29,99,31
30,37,84
30,41,21
30,44,83
30,61,44
30,62,26
30,67,31
30,68,69
30,72,76
30,74,67
30,77,61
30,81,28
30,82,67
30,89,69
30,94,64
30,95,35
30,96,83
30,97,86
31,35,84
31,49,51
31,65,40
31,70,95
31,72,42
31,74,23
31,75,62
31,76,47
31,78,34
31,79,76
31,87,41
31,91,50
31,92,50
31,96,27
31,99,6
32,37,17
32,39,19
32,49,18
32,50,67
32,56,42
32,59,18
32,64,34
32,70,59
32,79,43
32,84,23
32,94,4
32,97,64
33,39,13
33,40,60
33,47,22
33,48,39
33,53,41
33,55,16
33,58,66
33,64,37
33,69,3
33,75,41
33,78,14
34,37,35
34,48,37
34,52,37
34,53,44
34,57,39
34,62,52
34,64,32
34,66,53
34,73,37
34,75,31
34,80,30
34,91,61
34,92,39
34,94,23
34,95,48
34,97,44
34,98,34
35,38,39
35,40,42
35,42,33
35,43,64
35,44,84
35,50,41
35,51,32
35,62,37
35,65,68
35,68,58
35,77,60
35,83,29
35,95,23
35,97,88
36,37,82
36,42,19
36,44,72
36,46,51
36,51,53
36,62,12
36,68,76
36,75,19
36,79,52
36,81,18
36,82,73
36,84,81
36,89,77
36,90,79
36,92,74
36,99,83
37,38,80
37,39,14
37,42,66
37,48,55
37,52,72
37,54,48
37,58,91
37,62,87
37,67,60
37,87,62
38,43,84
38,52,73
38,53,114
38,60,71
38,62,76
38,63,59
38,67,31
38,68,40
38,73,34
38,75,67
38,79,21
38,81,65
38,98,67
38,99,95
39,47,35
39,49,35
39,51,60
39,57,48
39,59,28
39,60,33
39,64,47
39,66,61
39,80,42
39,82,52
39,83,74
39,86,12
39,88,50
39,89,58
39,93,41
39,95,62
39,96,37
39,98,22
40,42,19
40,51,68
40,55,62
40,58,6
40,61,67
40,67,53
40,82,85
40,85,41
40,86,60
41,44,65
41,47,23
41,51,34
41,53,74
41,65,50
41,70,54
41,82,52
41,83,39
41,86,44
41,87,58
41,88,12
41,91,84
42,47,18
42,62,21
42,72,63
42,75,0
42,78,28
42,81,1
43,46,6
43,56,9
43,57,53
43,58,61
43,66,67
43,69,15
43,73,51
43,77,5
43,81,39
43,83,76
44,49,74
44,51,88
44,63,73
44,66,91
44,71,50
44,87,14
44,90,71
44,92,72
44,96,2
45,46,71
45,47,64
45,49,28
45,53,99
45,55,42
45,62,90
45,66,23
45,68,8
45,69,57
45,70,26
45,73,40
45,75,74
45,77,73
45,79,29
45,84,22
45,85,81
45,87,98
46,48,27
46,50,84
46,62,51
46,63,52
46,73,46
46,75,32
46,79,59
46,84,58
46,90,50
46,91,67
46,95,58
47,50,70
47,52,25
47,54,10
47,57,40
47,59,55
47,68,57
47,70,69
47,77,18
47,89,61
47,91,72
47,95,44
47,97,47
47,98,45
48,49,75
48,60,75
48,63,74
48,65,16
48,68,89
48,84,81
48,85,22
48,87,11
48,88,53
48,90,72
48,96,5
49,59,13
49,64,41
49,70,52
49,75,68
49,79,42
49,86,39
49,89,27
49,90,4
49,91,29
49,92,6
49,96,72
49,98,13
50,57,36
50,64,41
50,70,12
50,73,37
50,91,90
50,93,56
50,96,110
50,97,117
51,56,68
51,61,1
51,64,18
51,65,77
51,69,50
51,70,21
51,83,15
51,84,39
51,89,25
51,97,93
52,54,26
52,74,52
52,79,57
52,80,45
52,81,8
52,89,79
52,96,55
53,55,57
53,60,72
53,62,80
53,70,113
53,76,54
53,83,106
53,91,74
53,96,10
53,97,15
54,56,13
54,57,49
54,77,10
54,82,64
54,84,62
54,92,53
55,67,33
55,69,14
55,77,31
55,83,51
56,60,62
56,72,53
56,83,79
56,85,7
56,92,57
56,93,65
57,63,32
57,66,13
57,73,14
57,78,43
57,79,11
57,82,20
57,83,26
57,91,61
57,94,28
57,97,83
58,63,92
58,65,50
58,67,57
58,71,19
58,72,90
58,84,96
58,89,94
59,61,53
59,63,13
59,70,65
59,72,9
59,87,76
59,93,20
59,96,66
60,71,85
60,73,55
60,75,75
60,84,16
60,86,41
60,88,69
60,90,9
61,69,48
61,72,44
61,73,15
61,74,52
61,81,49
61,86,53
61,88,43
61,94,38
62,72,84
62,73,50
62,76,38
62,79,63
62,83,66
62,85,46
62,88,27
63,73,44
63,74,33
63,76,51
63,77,53
63,78,47
63,86,38
63,94,18
63,99,45
64,69,34
64,71,47
64,77,44
64,91,69
65,66,81
65,73,62
65,74,39
65,77,19
65,78,26
65,86,35
65,93,78
65,96,20
66,67,19
66,69,52
66,70,17
66,74,56
66,76,49
66,79,6
66,82,21
67,70,35
67,71,49
67,73,3
67,74,48
67,76,32
67,77,52
67,84,46
67,96,76
67,97,83
68,70,31
68,76,56
68,80,31
68,82,2
68,87,90
68,90,24
69,70,69
69,71,45
69,72,30
69,73,39
69,74,8
69,80,30
69,81,38
69,82,48
69,85,26
69,90,35
69,92,34
70,71,84
70,74,72
70,77,83
70,87,106
70,89,26
70,94,57
70,96,107
71,75,12
71,83,69
71,84,81
71,91,99
71,96,51
71,98,71
72,73,45
72,75,64
72,77,47
72,81,63
72,85,57
72,91,28
72,94,14
72,97,73
72,98,4
73,75,35
73,77,49
73,82,34
73,85,52
73,88,28
73,90,45
73,98,46
74,79,53
74,81,46
74,84,40
74,88,41
74,98,23
75,76,17
75,89,71
75,90,67
75,91,90
76,80,26
76,83,54
76,89,59
76,94,33
77,81,34
78,87,33
78,90,46
78,96,34
79,82,25
79,84,40
79,91,72
80,82,29
80,83,32
80,87,66
80,92,30
81,86,42
81,87,45
81,88,6
81,93,68
81,95,43
81,98,62
82,90,25
82,94,32
82,96,86
82,97,94
83,92,52
83,97,105
83,98,63
83,99,89
84,87,85
84,88,63
84,95,46
85,93,68
85,95,64
85,96,24
85,99,41
86,89,58
86,90,36
87,97,13
88,89,64
89,91,53
89,92,25
89,95,34
89,97,101
90,99,42
91,97,86
91,98,28
92,97,79
93,95,44
93,96,78
93,97,87
94,96,54
94,98,12
95,98,52
96,99,33
