# Edges: fromIndex, toIndex, edgeCost
0,1790,40
0,1792,84
0,1799,48
0,1803,51
0,1813,46
0,1817,41
0,1829,59
0,1830,31
0,1834,58
0,1848,43
0,1873,67
0,1885,48
0,1900,48
0,1915,41
0,1930,69
0,1981,8
0,1992,93
1,7,94
1,11,68
1,17,25
1,24,73
1,58,90
1,59,66
1,60,71
1,67,67
1,79,84
1,86,25
1,104,38
1,115,67
1,125,68
1,126,85
1,152,91
1,159,89
1,165,38
1,172,40
1,182,39
1,183,69
1,186,46
1,206,51
1,254,31
1,270,65
1,274,65
1,275,72
1,282,36
1,318,67
1,325,13
1,326,45
1,335,54
1,355,23
1,361,33
1,385,7
1,397,16
1,401,35
1,424,61
1,442,87
1,448,89
1,512,40
1,517,11
1,524,16
1,541,18
1,546,39
1,570,21
1,591,98
1,592,21
1,621,32
1,642,10
1,645,56
1,653,76
1,660,79
1,693,70
1,721,45
1,725,84
1,727,24
1,729,74
1,731,48
1,745,28
1,753,65
1,758,7
1,764,27
1,767,92
1,768,43
1,776,7
1,785,60
1,795,64
1,797,60
1,823,47
1,846,74
1,863,83
1,875,16
1,881,25
1,901,21
1,904,34
1,926,80
1,935,90
1,940,49
1,943,26
1,957,31
1,958,4
1,966,43
1,971,31
1,973,22
1,985,11
1,1013,78
1,1017,76
1,1022,67
1,1024,61
1,1026,72
1,1035,58
1,1068,34
1,1085,29
1,1090,19
1,1095,81
1,1099,35
1,1109,106
1,1111,82
1,1135,108
1,1137,79
1,1140,58
1,1161,82
1,1171,42
1,1183,58
1,1184,10
1,1185,73
1,1198,55
1,1213,56
1,1217,33
1,1226,103
1,1234,46
1,1260,12
1,1266,28
1,1276,103
1,1287,53
1,1296,76
1,1309,80
1,1319,18
1,1333,34
1,1367,10
1,1382,61
1,1383,64
1,1384,78
1,1406,58
1,1414,68
1,1419,79
1,1423,85
1,1426,48
1,1432,78
1,1435,51
1,1457,72
1,1458,43
1,1471,60
1,1478,69
1,1489,32
1,1499,63
1,1500,82
1,1540,87
1,1545,79
1,1560,57
1,1564,42
1,1572,31
1,1573,64
1,1584,74
1,1589,84
1,1611,50
1,1628,47
1,1632,71
1,1638,52
1,1672,33
1,1690,66
1,1703,8
1,1709,12
1,1717,39
1,1726,5
1,1731,76
1,1738,28
1,1739,65
1,1746,44
1,1753,62
1,1755,22
1,1757,77
1,1758,56
1,1780,65
1,1788,48
1,1797,30
1,1805,74
1,1819,66
1,1821,80
1,1828,11
1,1861,30
1,1862,34
1,1868,50
1,1890,28
1,1892,21
1,1895,103
1,1913,98
1,1918,65
1,1928,74
1,1932,47
1,1947,49
1,1957,46
1,1978,85
1,1979,53
1,1983,38
1,1987,50
2,3,46
2,10,80
2,13,72
2,25,28
2,29,40
2,32,39
2,45,82
2,47,12
2,51,87
2,60,64
2,62,74
2,77,25
2,97,54
2,104,30
2,107,18
2,108,47
2,113,106
2,121,35
2,149,92
2,164,33
2,168,61
2,176,45
2,182,46
2,187,91
2,197,82
2,210,17
2,214,78
2,218,95
2,222,77
2,225,21
2,226,35
2,245,53
2,247,88
2,248,49
2,265,54
2,269,69
2,277,38
2,299,43
2,312,40
2,319,31
2,338,102
2,385,17
2,391,59
2,394,65
2,400,26
2,401,42
2,405,29
2,422,65
2,433,37
2,435,52
2,440,51
2,441,57
2,469,96
2,485,58
2,492,10
2,496,50
2,504,77
2,507,91
2,512,32
2,515,28
2,516,65
2,527,10
2,540,23
2,589,58
2,590,59
2,595,77
2,598,31
2,611,7
2,612,43
2,645,66
2,663,84
2,684,36
2,686,3
2,710,51
2,714,99
2,718,29
2,728,47
2,737,13
2,752,88
2,762,37
2,768,41
2,771,54
2,772,18
2,775,67
2,778,36
2,781,15
2,782,98
2,784,92
2,807,70
2,809,53
2,832,105
2,835,92
2,840,41
2,849,37
2,871,71
2,884,23
2,885,67
2,886,76
2,910,72
2,918,46
2,923,32
2,927,109
2,933,85
2,942,55
2,970,44
2,978,64
2,982,53
2,983,33
2,995,90
2,1001,77
2,1010,23
2,1025,51
2,1026,81
2,1031,104
2,1050,58
2,1052,26
2,1055,70
2,1076,95
2,1082,51
2,1088,88
2,1102,61
2,1105,48
2,1108,86
2,1128,65
2,1152,38
2,1167,78
2,1175,33
2,1192,102
2,1195,38
2,1203,75
2,1204,13
2,1210,67
2,1225,41
2,1233,45
2,1238,93
2,1276,104
2,1294,57
2,1306,28
2,1317,57
2,1320,65
2,1333,47
2,1339,41
2,1351,68
2,1355,69
2,1385,75
2,1414,62
2,1415,53
2,1429,81
2,1438,95
2,1447,14
2,1454,56
2,1459,71
2,1463,46
2,1473,28
2,1494,56
2,1495,23
2,1496,55
2,1506,40
2,1521,34
2,1527,69
2,1539,92
2,1541,93
2,1551,84
2,1552,86
2,1600,75
2,1611,44
2,1624,86
2,1632,64
2,1644,78
2,1660,94
2,1661,58
2,1666,27
2,1670,67
2,1728,42
2,1735,7
2,1749,38
2,1750,57
2,1763,88
2,1768,71
2,1779,53
2,1787,89
2,1809,69
2,1817,90
2,1824,47
2,1836,28
2,1845,55
2,1849,61
2,1850,48
2,1872,64
2,1877,51
2,1884,44
2,1934,39
2,1938,98
2,1946,61
2,1952,71
2,1957,46
2,1970,12
2,1980,14
2,1981,53
3,18,37
3,19,32
3,26,73
3,37,39
3,42,56
3,80,38
3,119,56
3,128,41
3,132,48
3,134,7
3,169,59
3,181,29
3,188,25
3,189,49
3,217,12
3,228,83
3,231,23
3,239,29
3,260,12
3,263,68
3,268,39
3,273,70
3,291,35
3,314,41
3,316,82
3,317,72
3,341,61
3,381,33
3,385,29
3,401,14
3,403,19
3,404,49
3,407,82
3,409,35
3,416,66
3,417,15
3,432,25
3,456,45
3,457,16
3,474,47
3,485,12
3,495,11
3,503,28
3,510,43
3,515,19
3,518,28
3,523,8
3,529,29
3,543,35
3,547,30
3,579,18
3,592,17
3,596,20
3,623,50
3,624,52
3,630,49
3,655,58
3,670,6
3,675,56
3,678,46
3,681,47
3,697,33
3,702,68
3,709,76
3,710,41
3,719,67
3,739,20
3,749,37
3,750,69
3,751,51
3,768,42
3,780,9
3,784,55
3,794,28
3,795,53
3,802,8
3,810,76
3,827,73
3,828,48
3,838,50
3,841,39
3,845,42
3,883,2
3,915,55
3,921,53
3,934,76
3,969,24
3,970,16
3,974,38
3,985,36
3,993,80
3,1028,71
3,1031,57
3,1048,52
3,1067,24
3,1083,12
3,1091,44
3,1093,22
3,1107,7
3,1113,46
3,1114,87
3,1125,45
3,1127,76
3,1136,28
3,1143,36
3,1145,82
3,1149,49
3,1158,39
3,1159,37
3,1170,41
3,1173,31
3,1174,73
3,1180,63
3,1184,45
3,1186,52
3,1193,46
3,1196,36
3,1214,56
3,1222,46
3,1233,41
3,1234,66
3,1235,20
3,1261,63
3,1264,68
3,1265,31
3,1271,39
3,1274,32
3,1292,30
3,1305,74
3,1310,68
3,1314,20
3,1326,45
3,1327,82
3,1335,36
3,1340,21
3,1343,59
3,1357,32
3,1370,66
3,1390,48
3,1400,36
3,1408,17
3,1456,21
3,1464,25
3,1470,35
3,1487,34
3,1497,29
3,1499,65
3,1500,54
3,1506,37
3,1521,38
3,1523,8
3,1532,23
3,1533,67
3,1536,44
3,1552,71
3,1559,28
3,1568,54
3,1570,16
3,1572,36
3,1573,57
3,1600,28
3,1607,43
3,1632,73
3,1680,35
3,1687,36
3,1692,53
3,1712,59
3,1715,37
3,1727,56
3,1739,73
3,1756,80
3,1764,8
3,1765,48
3,1782,17
3,1791,36
3,1801,69
3,1808,70
3,1812,48
3,1817,44
3,1820,48
3,1829,40
3,1831,52
3,1833,33
3,1839,53
3,1840,52
3,1843,67
3,1845,17
3,1852,51
3,1854,81
3,1860,13
3,1872,47
3,1895,84
3,1905,55
3,1943,38
3,1950,32
3,1952,24
3,1963,15
3,1973,70
3,1989,40
3,1991,69
4,17,50
4,18,39
4,33,88
4,47,7
4,51,84
4,58,105
4,67,56
4,69,56
4,84,100
4,94,51
4,96,53
4,99,85
4,100,50
4,101,101
4,118,96
4,122,90
4,132,46
4,133,77
4,138,16
4,154,70
4,157,46
4,158,54
4,166,31
4,175,88
4,178,41
4,182,49
4,192,27
4,208,33
4,211,68
4,212,89
4,223,100
4,237,72
4,243,50
4,265,41
4,274,54
4,277,55
4,299,58
4,305,98
4,306,11
4,320,96
4,331,68
4,336,89
4,366,64
4,391,69
4,393,54
4,401,47
4,405,44
4,409,85
4,417,66
4,429,27
4,432,58
4,448,87
4,461,81
4,471,76
4,484,33
4,489,73
4,490,40
4,512,19
4,535,103
4,537,83
4,544,53
4,550,55
4,551,94
4,554,46
4,558,94
4,570,49
4,571,56
4,579,36
4,583,27
4,603,54
4,608,62
4,643,4
4,649,84
4,652,60
4,659,38
4,661,81
4,664,59
4,671,73
4,697,29
4,705,85
4,713,58
4,714,94
4,719,59
4,750,64
4,751,74
4,752,81
4,753,88
4,761,42
4,780,48
4,795,56
4,806,69
4,820,31
4,825,99
4,831,79
4,832,111
4,854,36
4,859,55
4,861,21
4,862,62
4,870,86
4,872,55
4,876,64
4,900,53
4,901,44
4,905,25
4,907,44
4,917,31
4,923,25
4,930,52
4,945,56
4,947,60
4,952,88
4,964,101
4,967,47
4,991,48
4,1035,60
4,1051,20
4,1054,28
4,1063,43
4,1084,85
4,1088,97
4,1092,61
4,1094,53
4,1107,55
4,1128,71
4,1144,12
4,1147,75
4,1149,87
4,1159,91
4,1161,74
4,1180,94
4,1189,39
4,1204,29
4,1223,78
4,1238,95
4,1251,35
4,1258,55
4,1266,48
4,1276,96
4,1283,28
4,1287,34
4,1318,85
4,1322,67
4,1324,53
4,1349,72
4,1354,98
4,1363,80
4,1375,93
4,1382,53
4,1384,88
4,1387,69
4,1416,51
4,1419,74
4,1428,23
4,1435,71
4,1436,62
4,1448,53
4,1465,98
4,1493,67
4,1504,61
4,1505,60
4,1506,36
4,1514,69
4,1526,71
4,1534,101
4,1536,99
4,1542,89
4,1551,74
4,1564,58
4,1573,53
4,1603,34
4,1604,80
4,1609,16
4,1628,71
4,1632,51
4,1644,75
4,1662,54
4,1664,95
4,1681,73
4,1690,75
4,1694,47
4,1698,52
4,1731,62
4,1746,37
4,1748,52
4,1750,46
4,1754,75
4,1763,83
4,1767,51
4,1769,44
4,1790,95
4,1802,64
4,1803,50
4,1838,30
4,1850,38
4,1855,102
4,1859,51
4,1867,49
4,1869,43
4,1872,59
4,1878,52
4,1886,77
4,1893,58
4,1894,79
4,1904,75
4,1917,56
4,1932,62
4,1959,55
4,1965,61
4,1974,79
4,1988,25
4,1990,56
4,1995,64
4,1996,83
5,10,55
5,16,47
5,21,53
5,35,72
5,40,49
5,61,17
5,68,60
5,76,50
5,77,21
5,78,28
5,79,89
5,84,83
5,85,74
5,92,35
5,106,11
5,117,73
5,135,54
5,138,44
5,173,79
5,183,32
5,185,48
5,209,87
5,237,41
5,239,73
5,242,32
5,269,26
5,271,72
5,280,8
5,282,19
5,285,35
5,287,53
5,289,38
5,297,24
5,298,54
5,301,62
5,309,68
5,349,24
5,351,54
5,355,61
5,360,46
5,366,64
5,377,23
5,391,64
5,392,52
5,409,65
5,413,35
5,456,88
5,460,33
5,462,8
5,472,58
5,476,48
5,505,19
5,530,31
5,535,83
5,541,39
5,543,54
5,549,58
5,560,32
5,562,32
5,604,2
5,610,48
5,614,61
5,616,19
5,634,52
5,652,80
5,673,9
5,682,11
5,683,50
5,692,66
5,707,27
5,713,31
5,717,37
5,726,56
5,727,61
5,731,41
5,754,14
5,756,28
5,784,64
5,796,50
5,809,62
5,832,93
5,850,14
5,864,63
5,870,73
5,902,49
5,908,47
5,921,11
5,937,34
5,943,40
5,947,31
5,951,82
5,968,27
5,972,25
5,976,78
5,1024,50
5,1051,20
5,1052,18
5,1059,67
5,1060,55
5,1076,56
5,1083,57
5,1084,58
5,1088,84
5,1093,29
5,1096,13
5,1103,25
5,1114,69
5,1123,59
5,1124,49
5,1131,26
5,1133,57
5,1137,54
5,1142,32
5,1155,74
5,1172,77
5,1184,47
5,1190,18
5,1192,90
5,1198,8
5,1222,57
5,1265,57
5,1273,63
5,1276,61
5,1282,39
5,1305,45
5,1308,94
5,1342,48
5,1351,61
5,1368,68
5,1377,72
5,1389,58
5,1393,35
5,1409,68
5,1426,4
5,1439,54
5,1440,47
5,1460,59
5,1461,63
5,1472,35
5,1479,12
5,1512,80
5,1514,50
5,1523,41
5,1541,63
5,1546,75
5,1557,8
5,1567,2
5,1586,75
5,1597,76
5,1624,46
5,1640,9
5,1655,43
5,1662,54
5,1665,60
5,1672,67
5,1680,38
5,1690,50
5,1693,35
5,1694,24
5,1696,67
5,1699,36
5,1738,45
5,1741,62
5,1756,50
5,1762,63
5,1769,21
5,1771,79
5,1775,64
5,1782,37
5,1808,60
5,1842,49
5,1844,67
5,1867,58
5,1875,47
5,1877,57
5,1895,60
5,1920,8
5,1928,80
5,1955,69
5,1958,62
5,1959,48
5,1961,61
5,1963,34
5,1967,44
5,1976,56
5,1988,31
6,14,121
6,16,74
6,29,71
6,58,93
6,63,85
6,70,22
6,77,62
6,83,52
6,90,69
6,94,88
6,97,85
6,129,108
6,143,95
6,146,43
6,161,35
6,162,6
6,179,41
6,211,103
6,234,65
6,237,89
6,272,92
6,299,16
6,306,64
6,309,5
6,318,95
6,334,76
6,339,96
6,361,61
6,366,34
6,372,46
6,379,107
6,388,42
6,396,82
6,406,76
6,413,107
6,415,84
6,421,103
6,424,72
6,432,67
6,444,108
6,475,72
6,479,40
6,486,22
6,493,101
6,508,69
6,519,38
6,532,83
6,545,65
6,560,47
6,561,116
6,574,68
6,580,4
6,589,95
6,599,110
6,603,15
6,607,22
6,613,108
6,643,60
6,655,64
6,656,55
6,684,50
6,685,23
6,688,80
6,693,90
6,706,83
6,709,94
6,718,67
6,746,27
6,758,36
6,768,69
6,792,105
6,793,96
6,800,17
6,804,69
6,811,88
6,826,46
6,827,106
6,843,77
6,850,71
6,871,100
6,916,76
6,929,4
6,933,87
6,949,72
6,953,72
6,954,59
6,957,49
6,973,50
6,1023,82
6,1069,43
6,1084,90
6,1085,52
6,1097,40
6,1099,51
6,1103,54
6,1111,107
6,1136,70
6,1137,94
6,1140,84
6,1151,77
6,1171,30
6,1174,97
6,1184,35
6,1186,95
6,1190,60
6,1196,64
6,1200,29
6,1206,94
6,1216,61
6,1224,84
6,1228,94
6,1238,97
6,1261,101
6,1277,85
6,1278,54
6,1295,69
6,1298,79
6,1306,68
6,1310,108
6,1312,24
6,1319,38
6,1320,63
6,1325,110
6,1337,66
6,1345,56
6,1364,87
6,1365,52
6,1371,70
6,1375,72
6,1376,24
6,1379,120
6,1387,83
6,1401,25
6,1404,112
6,1409,68
6,1438,105
6,1439,118
6,1461,119
6,1462,89
6,1469,104
6,1484,77
6,1509,89
6,1511,78
6,1518,32
6,1523,42
6,1541,101
6,1550,92
6,1552,110
6,1556,53
6,1587,112
6,1596,19
6,1599,108
6,1602,50
6,1610,77
6,1619,59
6,1621,24
6,1624,106
6,1630,22
6,1666,40
6,1667,88
6,1678,12
6,1706,23
6,1716,59
6,1723,47
6,1735,33
6,1775,122
6,1805,90
6,1810,66
6,1822,48
6,1834,40
6,1835,21
6,1847,53
6,1857,66
6,1871,46
6,1877,41
6,1880,72
6,1891,2
6,1900,92
6,1908,59
6,1911,39
6,1925,64
6,1949,92
6,1951,26
6,1956,66
6,1960,64
6,1962,31
6,1978,97
6,1983,66
6,1987,47
6,1989,69
6,1996,86
6,1997,92
7,26,51
7,28,20
7,54,40
7,76,18
7,80,29
7,81,68
7,82,55
7,86,92
7,87,12
7,93,67
7,98,53
7,99,69
7,111,80
7,118,28
7,126,63
7,150,62
7,155,62
7,167,86
7,184,46
7,190,57
7,199,53
7,214,35
7,224,67
7,231,45
7,245,47
7,285,33
7,291,47
7,293,63
7,294,94
7,299,96
7,310,59
7,350,47
7,353,24
7,359,30
7,363,73
7,386,61
7,405,96
7,406,73
7,407,99
7,410,73
7,412,90
7,423,21
7,431,60
7,436,36
7,446,43
7,456,70
7,457,54
7,465,11
7,475,71
7,489,50
7,498,99
7,504,35
7,526,91
7,547,48
7,562,30
7,573,12
7,582,82
7,588,89
7,602,14
7,603,96
7,614,102
7,637,65
7,638,63
7,654,7
7,668,2
7,671,30
7,676,30
7,678,40
7,682,56
7,693,25
7,701,104
7,703,34
7,728,52
7,735,36
7,748,52
7,761,67
7,771,44
7,776,90
7,777,113
7,783,30
7,788,12
7,793,32
7,799,28
7,801,62
7,816,51
7,825,10
7,833,79
7,843,48
7,846,61
7,870,62
7,872,40
7,888,77
7,893,89
7,896,62
7,899,88
7,902,13
7,907,51
7,909,99
7,913,69
7,927,23
7,950,59
7,951,58
7,955,24
7,962,62
7,964,37
7,973,90
7,977,26
7,981,33
7,984,2
7,991,78
7,992,13
7,1000,66
7,1011,47
7,1044,64
7,1060,13
7,1061,84
7,1065,56
7,1066,84
7,1074,20
7,1097,94
7,1099,59
7,1106,66
7,1124,22
7,1125,75
7,1129,56
7,1133,65
7,1141,55
7,1147,25
7,1154,52
7,1166,80
7,1170,84
7,1176,7
7,1179,82
7,1185,55
7,1188,102
7,1192,57
7,1209,61
7,1217,93
7,1232,69
7,1238,23
7,1248,34
7,1258,50
7,1260,87
7,1265,96
7,1267,81
7,1271,28
7,1284,13
7,1291,33
7,1301,32
7,1302,61
7,1319,76
7,1326,32
7,1328,46
7,1366,39
7,1374,68
7,1381,55
7,1390,61
7,1398,79
7,1430,67
7,1440,40
7,1450,60
7,1451,70
7,1459,72
7,1470,35
7,1476,68
7,1489,114
7,1495,94
7,1509,31
7,1522,70
7,1529,45
7,1552,33
7,1564,58
7,1572,104
7,1574,69
7,1575,43
7,1584,58
7,1605,63
7,1620,67
7,1640,71
7,1641,38
7,1648,85
7,1663,52
7,1667,79
7,1676,33
7,1699,32
7,1705,37
7,1708,37
7,1728,96
7,1733,32
7,1737,59
7,1758,46
7,1759,84
7,1761,41
7,1769,52
7,1773,94
7,1791,41
7,1807,73
7,1813,31
7,1825,82
7,1837,59
7,1838,80
7,1847,67
7,1848,110
7,1850,61
7,1855,61
7,1859,89
7,1867,89
7,1870,29
7,1874,51
7,1898,91
7,1907,39
7,1929,56
7,1933,38
7,1935,27
7,1942,9
7,1946,67
7,1951,92
7,1953,28
7,1964,51
7,1973,33
7,1986,88
7,1987,73
7,1994,44
7,1997,45
8,28,72
8,37,65
8,61,89
8,64,34
8,69,29
8,80,44
8,81,20
8,92,62
8,93,5
8,94,75
8,99,3
8,101,29
8,102,45
8,104,78
8,125,86
8,140,44
8,152,80
8,158,90
8,176,95
8,186,62
8,192,75
8,194,37
8,202,70
8,213,78
8,226,44
8,237,54
8,303,45
8,308,50
8,310,23
8,325,49
8,328,25
8,341,86
8,360,53
8,373,75
8,377,85
8,378,89
8,379,76
8,383,67
8,399,82
8,400,53
8,406,80
8,417,19
8,422,15
8,430,72
8,432,38
8,447,54
8,471,5
8,472,48
8,475,76
8,476,67
8,479,68
8,492,64
8,494,68
8,497,66
8,508,37
8,525,80
8,539,69
8,546,66
8,560,43
8,563,63
8,605,27
8,614,58
8,620,77
8,622,64
8,634,46
8,637,54
8,664,23
8,677,45
8,679,75
8,688,51
8,715,47
8,722,21
8,723,31
8,724,34
8,726,82
8,734,74
8,756,99
8,763,60
8,771,46
8,773,48
8,784,50
8,799,90
8,817,64
8,822,61
8,824,80
8,841,16
8,858,73
8,859,47
8,867,80
8,868,14
8,888,97
8,890,63
8,891,27
8,892,69
8,919,62
8,923,67
8,924,60
8,931,47
8,935,32
8,939,48
8,941,36
8,942,17
8,978,72
8,982,101
8,997,87
8,1011,19
8,1018,65
8,1023,30
8,1036,48
8,1037,56
8,1044,75
8,1063,63
8,1071,63
8,1072,3
8,1087,45
8,1092,20
8,1093,48
8,1095,26
8,1119,9
8,1133,15
8,1136,19
8,1142,85
8,1143,51
8,1147,72
8,1156,78
8,1172,29
8,1177,20
8,1204,65
8,1207,40
8,1213,57
8,1216,35
8,1236,17
8,1240,69
8,1248,74
8,1289,87
8,1330,65
8,1351,12
8,1358,81
8,1371,36
8,1379,85
8,1396,83
8,1401,53
8,1417,36
8,1420,19
8,1422,82
8,1427,72
8,1432,26
8,1433,37
8,1437,28
8,1440,30
8,1443,55
8,1444,47
8,1445,47
8,1447,62
8,1456,32
8,1463,25
8,1471,4
8,1473,47
8,1483,77
8,1485,53
8,1498,63
8,1505,48
8,1534,80
8,1537,36
8,1539,20
8,1574,90
8,1585,36
8,1586,9
8,1609,78
8,1631,15
8,1654,45
8,1664,31
8,1668,61
8,1671,35
8,1718,58
8,1730,24
8,1780,99
8,1792,78
8,1794,94
8,1806,11
8,1807,75
8,1814,3
8,1827,9
8,1843,88
8,1851,52
8,1868,56
8,1870,56
8,1879,33
8,1899,71
8,1942,66
8,1945,69
8,1950,26
8,1968,20
8,1974,75
8,1975,52
8,1977,85
8,1980,60
8,1989,13
8,1990,72
9,11,14
9,14,25
9,15,19
9,24,68
9,51,16
9,60,44
9,69,67
9,78,59
9,79,73
9,85,51
9,93,63
9,97,35
9,109,25
9,112,52
9,125,34
9,141,65
9,144,76
9,145,73
9,147,77
9,153,57
9,159,21
9,167,69
9,178,37
9,181,84
9,215,33
9,242,25
9,244,26
9,250,59
9,255,48
9,264,22
9,267,63
9,273,50
9,280,35
9,286,71
9,304,12
9,307,22
9,310,48
9,316,27
9,324,43
9,333,30
9,350,55
9,377,30
9,400,50
9,401,43
9,407,73
9,413,25
9,414,48
9,430,22
9,501,70
9,516,37
9,532,43
9,533,54
9,552,13
9,558,71
9,562,9
9,577,10
9,579,54
9,583,51
9,595,20
9,600,73
9,604,35
9,609,28
9,624,66
9,632,41
9,633,20
9,635,62
9,637,43
9,645,42
9,655,67
9,665,70
9,667,60
9,682,30
9,697,72
9,707,60
9,716,43
9,718,59
9,735,47
9,745,47
9,752,17
9,756,62
9,760,17
9,777,96
9,781,61
9,794,62
9,805,48
9,814,27
9,842,67
9,844,42
9,852,64
9,857,55
9,869,32
9,874,63
9,897,17
9,958,70
9,962,37
9,966,42
9,995,41
9,1016,44
9,1028,18
9,1059,79
9,1071,22
9,1091,69
9,1092,61
9,1095,57
9,1102,40
9,1122,91
9,1155,75
9,1158,89
9,1169,34
9,1199,22
9,1208,74
9,1210,9
9,1221,46
9,1232,68
9,1233,31
9,1254,55
9,1270,45
9,1271,20
9,1284,12
9,1304,31
9,1308,77
9,1309,11
9,1317,19
9,1321,73
9,1331,23
9,1350,20
9,1377,43
9,1384,37
9,1392,45
9,1397,38
9,1416,78
9,1431,46
9,1453,54
9,1471,69
9,1478,66
9,1482,42
9,1484,19
9,1499,39
9,1503,35
9,1518,80
9,1531,66
9,1532,48
9,1548,47
9,1561,60
9,1572,90
9,1591,28
9,1592,36
9,1598,31
9,1603,71
9,1613,56
9,1614,20
9,1622,70
9,1641,47
9,1650,72
9,1654,22
9,1671,39
9,1690,29
9,1692,50
9,1696,64
9,1697,71
9,1705,23
9,1710,48
9,1715,34
9,1725,25
9,1727,39
9,1731,30
9,1735,75
9,1739,51
9,1755,53
9,1767,41
9,1770,62
9,1776,57
9,1792,13
9,1796,19
9,1802,28
9,1806,54
9,1824,81
9,1827,55
9,1830,38
9,1847,45
9,1850,35
9,1864,8
9,1867,75
9,1869,85
9,1870,9
9,1871,52
9,1891,93
9,1932,44
9,1968,52
9,1970,83
9,1974,11
9,1982,17
9,1985,55
9,1997,57
10,11,41
10,15,47
10,19,56
10,20,85
10,32,62
10,33,34
10,43,5
10,51,18
10,53,17
10,55,36
10,63,15
10,66,28
10,70,66
10,80,12
10,91,78
10,97,57
10,98,41
10,101,31
10,107,65
10,118,50
10,120,48
10,129,32
10,130,35
10,133,34
10,136,75
10,138,80
10,150,58
10,160,64
10,165,38
10,172,57
10,183,29
10,186,45
10,187,40
10,192,62
10,209,45
10,212,34
10,213,79
10,231,23
10,237,17
10,243,67
10,254,90
10,264,17
10,281,18
10,298,40
10,313,50
10,330,63
10,345,45
10,350,26
10,355,68
10,367,77
10,386,39
10,390,53
10,406,66
10,409,19
10,425,8
10,444,45
10,445,53
10,448,31
10,488,21
10,509,65
10,510,85
10,512,70
10,523,51
10,546,55
10,553,64
10,562,25
10,564,69
10,599,30
10,610,33
10,620,41
10,646,36
10,658,60
10,663,33
10,664,46
10,676,13
10,679,50
10,681,7
10,688,23
10,692,40
10,706,15
10,714,40
10,716,59
10,717,92
10,745,45
10,763,21
10,770,44
10,775,56
10,789,46
10,808,52
10,811,89
10,814,33
10,821,61
10,860,20
10,881,59
10,892,65
10,902,22
10,907,41
10,935,37
10,942,48
10,943,47
10,953,18
10,963,38
10,986,23
10,988,29
10,994,54
10,1005,21
10,1015,24
10,1020,93
10,1035,23
10,1044,58
10,1058,65
10,1077,28
10,1078,15
10,1088,44
10,1096,46
10,1110,42
10,1111,54
10,1112,53
10,1119,48
10,1124,39
10,1157,53
10,1165,32
10,1167,29
10,1169,55
10,1174,72
10,1190,65
10,1191,51
10,1192,39
10,1209,62
10,1211,63
10,1217,81
10,1222,3
10,1223,52
10,1225,39
10,1245,32
10,1252,48
10,1264,58
10,1278,32
10,1281,6
10,1298,59
10,1299,52
10,1300,71
10,1303,60
10,1346,37
10,1350,48
10,1380,16
10,1396,82
10,1407,41
10,1427,36
10,1440,15
10,1441,45
10,1454,39
10,1469,18
10,1471,45
10,1486,68
10,1515,68
10,1519,13
10,1521,53
10,1535,18
10,1539,42
10,1541,14
10,1547,34
10,1554,20
10,1559,52
10,1567,57
10,1569,17
10,1574,68
